% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +7.673061284e+02 +7.673061284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.880181610e+02 +2.880181610e+02 +6.560481610e+02 +6.560481610e+02 +5.8078e+00 -2.0289e+00 +8.6242e-01 -1.0454e+00 +1.1822e+00 +1.1457e+00 +2.8467e+00 -1.3062e+00 +2.7493e+00 +6.3125e-01 -2.6282e+00 -4.9301e+00 +1.5445e+00 -8.2633e-01 +4.1989e+00 -4.9838e+00 +5.4837e-01 +1.8631e+00 +2.1217e+00 -2.6157e-01
19 +2.612263012e+02 +2.612263012e+02 +6.292563012e+02 +6.292563012e+02 +1.1230e+01 -1.2705e+00 +3.6591e+00 -1.2539e+00 +1.8291e+00 +7.3532e-01 +1.2713e+00 -3.3585e+00 +5.8846e-01 +4.5975e+00 -4.1352e+00 -6.6979e+00 -1.2968e+00 -1.0874e+00 +3.9637e+00 -6.9499e+00 +1.1168e+00 -2.1117e+00 +5.7667e+00 +3.3845e+00
23 +2.313020636e+02 +2.313020636e+02 +5.993320636e+02 +5.993320636e+02 +1.1681e+01 -1.2270e+00 +5.3322e+00 -1.5177e+00 +3.3520e+00 -4.8222e-01 +5.5605e-01 -3.8584e+00 +6.8048e-01 +6.6146e+00 -3.3200e+00 -5.9197e+00 -1.4936e+00 -1.1811e+00 +4.7447e+00 -8.0181e+00 +3.3243e-01 -4.5324e-01 +5.5863e+00 +4.4513e+00
36 +2.283707036e+02 +2.283707036e+02 +5.964007036e+02 +5.964007036e+02 +9.3403e+00 -2.4414e+00 +6.1427e+00 -1.3961e+00 +3.9620e+00 +2.0168e+00 +8.0884e-01 -2.8277e+00 +1.1425e-01 +7.5764e+00 -3.3114e+00 -5.7436e+00 -1.3672e+00 -3.2087e+00 +5.9780e+00 -8.0929e+00 +6.5567e-01 +1.1154e-01 +5.8420e+00 +3.1167e+00
38 +2.106491092e+02 +2.106491092e+02 +5.786791092e+02 +5.786791092e+02 +1.4034e+01 -9.1496e-01 +5.7535e+00 -2.0787e+00 +5.1124e+00 -5.9386e-02 +3.7565e+00 -2.6456e+00 +8.0305e-01 +7.1286e+00 -4.4300e+00 -6.5552e+00 -1.4464e+00 -1.9037e+00 +5.1920e+00 -8.8473e+00 -3.3280e-01 -6.9214e-01 +5.2527e+00 +6.5715e+00
42 +1.915145867e+02 +1.915145867e+02 +5.595445867e+02 +5.595445867e+02 +1.3016e+01 +4.5046e-01 +5.5815e+00 -3.9865e+00 +6.0631e+00 +5.1370e-01 +4.1041e+00 -1.9886e+00 +1.7675e-01 +7.2455e+00 -4.3362e+00 -8.0467e+00 +1.0209e+00 -3.2705e+00 +5.8146e+00 -1.0447e+01 +2.5709e-01 -3.2901e-01 +7.4390e+00 +7.4333e+00
46 +1.899632585e+02 +1.899632585e+02 +5.579932585e+02 +5.579932585e+02 +1.4252e+01 -9.0166e-01 +4.8716e+00 -2.2520e+00 +6.1990e+00 -8.5174e-01 +4.3086e+00 -2.1202e+00 +1.5363e-01 +7.0623e+00 -5.5813e+00 -7.8035e+00 -1.7707e+00 -3.3809e+00 +5.4046e+00 -8.9816e+00 -1.8139e+00 -8.0664e-01 +6.1858e+00 +6.9541e+00
52 +1.839604204e+02 +1.839604204e+02 +5.519904204e+02 +5.519904204e+02 +1.5304e+01 -1.9784e+00 +4.7994e+00 -1.3594e+00 +7.3624e+00 -1.8193e+00 +3.8967e+00 -8.3540e-01 -4.4982e-01 +8.8568e+00 -6.7148e+00 -9.2492e+00 -2.4199e+00 -3.0089e+00 +7.1999e+00 -9.6348e+00 -3.7860e+00 -1.5128e+00 +5.5685e+00 +8.0052e+00
56 +1.814442580e+02 +1.814442580e+02 +5.494742580e+02 +5.494742580e+02 +1.4741e+01 -1.3501e+00 +5.2749e+00 -2.8279e+00 +7.8910e+00 -3.6122e-01 +4.0980e+00 -3.1352e+00 -1.0621e+00 +9.1889e+00 -4.7596e+00 -8.8927e+00 -2.5140e+00 -5.0009e+00 +5.9975e+00 -1.0731e+01 -3.3060e+00 -1.2464e+00 +6.2480e+00 +7.2841e+00
65 +1.631383848e+02 +1.631383848e+02 +5.311683848e+02 +5.311683848e+02 +1.4952e+01 -2.2077e+00 +6.6962e+00 -3.0962e+00 +7.9696e+00 -1.3187e+00 +4.1849e+00 -4.5805e+00 -8.6066e-01 +8.4339e+00 -5.2696e+00 -1.0835e+01 -2.5434e+00 -5.1658e+00 +6.3973e+00 -1.0013e+01 -4.6171e+00 -4.0106e-02 +7.5020e+00 +7.4825e+00
73 +1.612243220e+02 +1.612243220e+02 +5.292543220e+02 +5.292543220e+02 +1.4966e+01 -1.9299e+00 +5.4462e+00 -3.5599e+00 +8.0899e+00 -9.8793e-01 +3.9688e+00 -4.1965e+00 +5.1578e-01 +8.4885e+00 -4.4094e+00 -1.1879e+01 -2.5171e+00 -6.3023e+00 +7.9699e+00 -1.0590e+01 -5.1451e+00 +5.6713e-01 +8.3314e+00 +8.9365e+00
79 +1.526262600e+02 +1.526262600e+02 +5.206562600e+02 +5.206562600e+02 +1.2264e+01 -2.9422e+00 +6.1080e+00 -3.0629e+00 +5.8875e+00 -1.7121e+00 +5.6256e+00 -4.3627e+00 -8.6375e-01 +9.7895e+00 -4.1833e+00 -9.5900e+00 -2.1389e+00 -5.3131e+00 +4.8446e+00 -9.1711e+00 -4.1522e+00 +7.0274e-01 +7.9526e+00 +7.7715e+00
89 +1.479220700e+02 +1.479220700e+02 +5.159520700e+02 +5.159520700e+02 +1.5417e+01 -3.6791e+00 +6.5731e+00 -3.8459e+00 +6.7475e+00 -1.6870e+00 +6.1132e+00 -6.1296e+00 -2.9778e+00 +1.0624e+01 -5.2313e+00 -1.0837e+01 -3.9852e+00 -6.6278e+00 +5.4237e+00 -9.4589e+00 -5.2986e+00 +1.2524e+00 +8.4103e+00 +9.8862e+00
91 +1.413512121e+02 +1.413512121e+02 +5.093812121e+02 +5.093812121e+02 +1.3976e+01 -3.8736e+00 +4.8789e+00 -1.8616e+00 +7.0604e+00 -5.1563e-01 +6.9453e+00 -3.7048e+00 -1.4375e+00 +1.0209e+01 -4.4779e+00 -1.0625e+01 -1.7963e+00 -4.4632e+00 +5.8616e+00 -1.0949e+01 -5.3119e+00 +1.7556e+00 +7.8965e+00 +9.4969e+00
97 +1.345507786e+02 +1.345507786e+02 +5.025807786e+02 +5.025807786e+02 +1.5843e+01 -3.6606e+00 +5.2412e+00 -1.8148e+00 +7.5597e+00 -3.1320e+00 +6.8463e+00 -5.2429e+00 -1.4860e+00 +1.1144e+01 -4.8490e+00 -1.3104e+01 -2.6937e+00 -5.6098e+00 +7.8737e+00 -1.2645e+01 -5.6343e+00 +2.8134e+00 +7.5207e+00 +1.0968e+01
107 +1.291720250e+02 +1.291720250e+02 +4.972020250e+02 +4.972020250e+02 +2.4531e+01 -6.8751e+00 +8.3408e+00 -3.0143e+00 +1.2664e+01 -5.2325e+00 +9.3420e+00 -6.5519e+00 -1.8935e+00 +1.5141e+01 -7.5062e+00 -2.1346e+01 -2.6914e+00 -7.4847e+00 +1.2509e+01 -2.0076e+01 -8.6695e+00 +5.4463e+00 +1.2019e+01 +1.6683e+01
111 +1.229370256e+02 +1.229370256e+02 +4.909670256e+02 +4.909670256e+02 +1.4968e+01 -5.5578e+00 +5.5671e+00 -1.9813e+00 +7.4790e+00 -4.1816e+00 +7.6918e+00 -5.2638e+00 -1.0407e+00 +1.1894e+01 -3.3007e+00 -1.1368e+01 -1.6439e+00 -5.7305e+00 +8.9530e+00 -1.1735e+01 -7.0849e+00 +3.9429e+00 +7.5976e+00 +8.8787e+00
115 +1.150694606e+02 +1.150694606e+02 +4.830994606e+02 +4.830994606e+02 +1.8251e+01 -6.2981e+00 +7.0264e+00 -1.8178e+00 +1.0837e+01 -4.4192e+00 +1.1122e+01 -4.7077e+00 -2.2614e+00 +1.5726e+01 -4.2808e+00 -1.4458e+01 -4.5451e-01 -7.7395e+00 +1.1408e+01 -1.4307e+01 -9.9148e+00 +4.3887e+00 +6.8955e+00 +9.9100e+00
119 +1.144247005e+02 +1.144247005e+02 +4.824547005e+02 +4.824547005e+02 +1.6180e+01 -4.8056e+00 +5.8044e+00 -3.4027e+00 +8.6113e+00 -4.9035e+00 +8.7779e+00 -5.3673e+00 -2.4576e+00 +1.0274e+01 -3.3425e+00 -1.1598e+01 -2.4653e+00 -5.2602e+00 +1.0708e+01 -1.4138e+01 -6.3430e+00 +5.6950e+00 +7.9350e+00 +8.8564e+00
126 +1.114316933e+02 +1.114316933e+02 +4.794616933e+02 +4.794616933e+02 +1.4425e+01 -5.2309e+00 +6.5319e+00 -3.0378e+00 +7.9667e+00 -5.5268e+00 +8.2563e+00 -3.8805e+00 -2.5246e+00 +9.8644e+00 -3.4866e+00 -1.0410e+01 -3.3560e+00 -5.9551e+00 +9.4744e+00 -1.3328e+01 -6.0914e+00 +5.7161e+00 +8.1572e+00 +8.4698e+00
140 +1.068880328e+02 +1.068880328e+02 +4.749180328e+02 +4.749180328e+02 +1.5981e+01 -4.8146e+00 +5.8743e+00 -4.3651e+00 +7.7729e+00 -4.0921e+00 +8.1402e+00 -3.7180e+00 -2.8889e+00 +1.0861e+01 -3.3250e+00 -1.1165e+01 -1.8937e+00 -5.2326e+00 +9.6208e+00 -1.3137e+01 -5.4203e+00 +4.8332e+00 +1.0351e+01 +6.3060e+00
143 +9.329912656e+01 +9.329912656e+01 +4.613291266e+02 +4.613291266e+02 +1.6340e+01 -4.3775e+00 +7.2705e+00 -5.7008e+00 +9.0951e+00 -4.1429e+00 +9.7216e+00 -2.2781e+00 -3.6650e+00 +1.2484e+01 -5.0407e+00 -1.2380e+01 -1.1380e+00 -6.7123e+00 +1.1058e+01 -1.5757e+01 -6.7985e+00 +5.5948e+00 +1.2561e+01 +8.1290e+00
154 +8.613702336e+01 +8.613702336e+01 +4.541670234e+02 +4.541670234e+02 +1.6475e+01 -6.3678e+00 +7.7985e+00 -7.2853e+00 +9.8040e+00 -5.1033e+00 +1.1577e+01 -1.6251e+00 -3.9226e+00 +1.3526e+01 -5.8486e+00 -1.3472e+01 -2.1065e-01 -7.8548e+00 +1.2508e+01 -1.7608e+01 -7.7374e+00 +6.3469e+00 +1.4889e+01 +9.7719e+00
165 +7.472142868e+01 +7.472142868e+01 +4.427514287e+02 +4.427514287e+02 +1.2762e+01 -4.7900e+00 +6.8270e+00 -5.0709e+00 +6.8003e+00 -4.1092e+00 +9.9481e+00 -5.5269e-01 -4.4259e+00 +1.3055e+01 -4.6345e+00 -1.0092e+01 +2.7790e-01 -6.1167e+00 +1.1246e+01 -1.4748e+01 -6.7291e+00 +7.3955e+00 +1.2329e+01 +6.6705e+00
172 +7.022721768e+01 +7.022721768e+01 +4.382572177e+02 +4.382572177e+02 +1.2667e+01 -7.1987e+00 +8.9349e+00 -4.6926e+00 +6.7951e+00 -3.4339e+00 +1.0120e+01 +3.8870e-01 -5.7257e+00 +1.4815e+01 -5.0321e+00 -1.2791e+01 +4.8630e-01 -5.4188e+00 +1.2439e+01 -1.4941e+01 -9.1366e+00 +7.0295e+00 +1.4288e+01 +5.3542e+00
173 +6.862704438e+01 +6.862704438e+01 +4.366570444e+02 +4.366570444e+02 +1.4373e+01 -5.0144e+00 +8.3984e+00 -5.3392e+00 +5.7005e+00 -3.7101e+00 +8.9253e+00 -6.9506e-01 -5.1487e+00 +1.2985e+01 -4.5943e+00 -1.0838e+01 +1.5317e+00 -5.8383e+00 +1.0877e+01 -1.5765e+01 -5.6561e+00 +9.0301e+00 +1.0490e+01 +7.3164e+00
184 +6.704507609e+01 +6.704507609e+01 +4.350750761e+02 +4.350750761e+02 +1.8536e+01 -5.1608e+00 +8.7542e+00 -6.1266e+00 +5.7849e+00 -4.9110e+00 +9.4776e+00 -3.2914e-01 -4.5935e+00 +1.5528e+01 -4.7941e+00 -1.2532e+01 +2.2853e+00 -6.3009e+00 +1.2452e+01 -1.6452e+01 -6.4484e+00 +9.8598e+00 +1.0961e+01 +8.7684e+00
187 +6.361957585e+01 +6.361957585e+01 +4.316495759e+02 +4.316495759e+02 +1.7115e+01 -5.7187e+00 +1.0572e+01 -7.5291e+00 +7.0360e+00 -4.9923e+00 +1.0757e+01 +1.7780e+00 -5.9741e+00 +1.4538e+01 -3.5333e+00 -1.3884e+01 +2.7827e+00 -6.2032e+00 +1.1752e+01 -1.8382e+01 -7.4298e+00 +9.8478e+00 +1.1066e+01 +8.7675e+00
195 +6.228520151e+01 +6.228520151e+01 +4.303152015e+02 +4.303152015e+02 +1.6062e+01 -5.2564e+00 +1.0811e+01 -8.3442e+00 +7.8093e+00 -4.5232e+00 +1.1279e+01 +1.2862e+00 -6.8928e+00 +1.4375e+01 -2.6491e+00 -1.6187e+01 +4.3046e+00 -5.6591e+00 +1.0410e+01 -1.8411e+01 -7.7781e+00 +1.1550e+01 +1.1426e+01 +7.8509e+00
202 +5.954860792e+01 +5.954860792e+01 +4.275786079e+02 +4.275786079e+02 +1.4373e+01 -4.6720e+00 +1.0847e+01 -6.6225e+00 +6.4262e+00 -4.3319e+00 +1.0744e+01 +1.1545e+00 -6.7594e+00 +1.3473e+01 -2.1702e+00 -1.5212e+01 +4.6407e+00 -6.8167e+00 +9.7541e+00 -1.8022e+01 -8.4375e+00 +1.0672e+01 +1.0475e+01 +6.7244e+00
212 +5.611326602e+01 +5.611326602e+01 +4.241432660e+02 +4.241432660e+02 +1.3988e+01 -5.6261e+00 +9.2986e+00 -6.4055e+00 +6.1013e+00 -4.9468e+00 +9.2439e+00 +2.2365e-01 -5.8404e+00 +1.4682e+01 -3.0840e+00 -1.3572e+01 +4.6712e+00 -7.4303e+00 +8.9579e+00 -1.5648e+01 -7.5293e+00 +8.9072e+00 +1.0887e+01 +5.8792e+00
219 +5.197189221e+01 +5.197189221e+01 +4.200018922e+02 +4.200018922e+02 +1.2457e+01 -5.4509e+00 +9.6958e+00 -6.1760e+00 +5.8290e+00 -6.3470e+00 +9.1724e+00 +2.4442e+00 -5.7845e+00 +1.2850e+01 -2.9931e+00 -1.4061e+01 +4.0146e+00 -8.0347e+00 +8.4206e+00 -1.6981e+01 -7.9398e+00 +9.8846e+00 +1.0277e+01 +7.8640e+00
225 +4.853222666e+01 +4.853222666e+01 +4.165622267e+02 +4.165622267e+02 +1.3352e+01 -6.1319e+00 +1.1778e+01 -6.8274e+00 +4.7367e+00 -5.2752e+00 +9.5132e+00 +2.8085e+00 -4.2352e+00 +1.2394e+01 -2.8468e+00 -1.5494e+01 +6.6270e+00 -9.3921e+00 +9.0750e+00 -1.7987e+01 -8.8843e+00 +1.1458e+01 +1.1618e+01 +8.3740e+00
226 +4.388318745e+01 +4.388318745e+01 +4.119131874e+02 +4.119131874e+02 +1.0585e+01 -5.5506e+00 +8.0298e+00 -5.5251e+00 +5.7672e+00 -5.6192e+00 +9.2158e+00 +2.6126e+00 -5.4374e+00 +1.3210e+01 -3.4410e+00 -1.3810e+01 +5.6721e+00 -7.8247e+00 +9.2326e+00 -1.6232e+01 -9.8361e+00 +1.0089e+01 +1.2483e+01 +7.3178e+00
234 +4.095988903e+01 +4.095988903e+01 +4.089898890e+02 +4.089898890e+02 +9.5910e+00 -4.4578e+00 +9.5236e+00 -5.9146e+00 +5.7327e+00 -4.7516e+00 +8.4284e+00 +3.6726e+00 -5.6190e+00 +1.3945e+01 -3.5792e+00 -1.3800e+01 +6.2968e+00 -6.8437e+00 +7.7645e+00 -1.6167e+01 -9.5920e+00 +1.1218e+01 +1.3025e+01 +5.9010e+00
242 +3.526511189e+01 +3.526511189e+01 +4.032951119e+02 +4.032951119e+02 +9.7909e+00 -4.1736e+00 +9.8232e+00 -6.3862e+00 +5.1320e+00 -3.7866e+00 +8.4335e+00 +4.6296e+00 -5.4181e+00 +1.5474e+01 -5.1156e+00 -1.3102e+01 +6.7602e+00 -8.0382e+00 +8.5131e+00 -1.5571e+01 -1.0799e+01 +1.0299e+01 +1.4674e+01 +6.8102e+00
243 +3.409814857e+01 +3.409814857e+01 +4.021281486e+02 +4.021281486e+02 +5.9430e+00 -4.9264e+00 +9.0577e+00 -6.8932e+00 +4.5326e+00 -5.2599e+00 +8.0672e+00 +4.1727e+00 -6.6013e+00 +1.5648e+01 -3.9688e+00 -1.3842e+01 +6.0827e+00 -6.6709e+00 +7.6082e+00 -1.4641e+01 -8.4397e+00 +1.2305e+01 +1.2219e+01 +4.7804e+00
253 +2.531521542e+01 +2.531521542e+01 +3.933452154e+02 +3.933452154e+02 +5.1177e+00 -5.8771e+00 +9.0192e+00 -7.5434e+00 +3.4329e+00 -5.5711e+00 +8.1222e+00 +5.8157e+00 -4.5127e+00 +1.6259e+01 -5.1589e+00 -1.4044e+01 +8.3683e+00 -8.2795e+00 +7.8934e+00 -1.5376e+01 -9.5452e+00 +1.1866e+01 +1.1524e+01 +4.9780e+00
264 +2.263524088e+01 +2.263524088e+01 +3.906652409e+02 +3.906652409e+02 +6.2610e+00 -5.3407e+00 +8.7958e+00 -8.6029e+00 +1.9186e+00 -4.9237e+00 +7.8347e+00 +5.6634e+00 -6.7799e+00 +1.6156e+01 -5.0973e+00 -1.4199e+01 +8.4876e+00 -8.2491e+00 +7.6579e+00 -1.5045e+01 -8.1846e+00 +1.1416e+01 +1.1290e+01 +5.4536e+00
266 +2.176025825e+01 +2.176025825e+01 +3.897902583e+02 +3.897902583e+02 +5.5692e+00 -5.0957e+00 +1.0385e+01 -9.4696e+00 +1.8920e+00 -6.5452e+00 +1.0093e+01 +6.6078e+00 -5.0787e+00 +1.5549e+01 -6.2227e+00 -1.4378e+01 +5.9219e+00 -7.9863e+00 +9.1618e+00 -1.8225e+01 -8.9629e+00 +1.2105e+01 +1.1743e+01 +5.2101e+00
273 +1.895472728e+01 +1.895472728e+01 +3.869847273e+02 +3.869847273e+02 +3.9168e+00 -5.1155e+00 +1.1622e+01 -9.2462e+00 +1.1818e+00 -7.3378e+00 +1.0150e+01 +6.7169e+00 -5.7805e+00 +1.3056e+01 -5.0166e+00 -1.4541e+01 +6.8624e+00 -8.1052e+00 +9.5220e+00 -1.7660e+01 -7.3945e+00 +1.1545e+01 +1.0598e+01 +6.1178e+00
292 +1.692466688e+01 +1.692466688e+01 +3.849546669e+02 +3.849546669e+02 +4.7496e+00 -5.6982e+00 +1.2480e+01 -1.1748e+01 -8.2396e-01 -8.7975e+00 +1.1239e+01 +6.4241e+00 -4.8505e+00 +1.6676e+01 -5.7830e+00 -1.5015e+01 +5.1148e+00 -9.2306e+00 +9.8852e+00 -2.0501e+01 -7.4451e+00 +1.4738e+01 +1.4449e+01 +7.6974e+00
314 +1.340815446e+01 +1.340815446e+01 +3.814381545e+02 +3.814381545e+02 +3.7302e+00 -5.0901e+00 +1.1470e+01 -1.2243e+01 -2.3601e+00 -1.1000e+01 +1.2584e+01 +5.4990e+00 -5.7223e+00 +1.3969e+01 -4.8835e+00 -1.5965e+01 +6.7772e+00 -7.4015e+00 +8.3693e+00 -1.9808e+01 -7.2521e+00 +1.4575e+01 +1.6280e+01 +6.6820e+00
318 +1.272656772e+01 +1.272656772e+01 +3.807565677e+02 +3.807565677e+02 +5.0690e+00 -8.5042e+00 +1.1843e+01 -1.2384e+01 -3.3633e+00 -1.0653e+01 +1.1923e+01 +6.0358e+00 -7.4216e+00 +1.4354e+01 -6.0549e+00 -1.5967e+01 +6.0215e+00 -7.3625e+00 +1.0515e+01 -2.0225e+01 -8.4952e+00 +1.5344e+01 +1.9205e+01 +5.3933e+00
323 +1.144280170e+01 +1.144280170e+01 +3.794728017e+02 +3.794728017e+02 +3.6370e+00 -7.1559e+00 +9.5324e+00 -1.3860e+01 -3.2721e+00 -1.0143e+01 +1.1502e+01 +5.6101e+00 -7.3103e+00 +1.1596e+01 -5.3045e+00 -1.4516e+01 +5.4430e+00 -8.7474e+00 +1.0943e+01 -2.0117e+01 -9.7659e+00 +1.4461e+01 +1.7301e+01 +5.7343e+00
337 +8.271015507e+00 +8.271015507e+00 +3.763010155e+02 +3.763010155e+02 +3.2710e+00 -7.4244e+00 +1.1594e+01 -1.4044e+01 -6.3834e+00 -1.0805e+01 +1.1473e+01 +5.0568e+00 -8.6937e+00 +1.5864e+01 -5.2508e+00 -1.5001e+01 +6.6131e+00 -7.2464e+00 +1.1559e+01 -2.0189e+01 -7.9879e+00 +8.8976e+00 +2.2002e+01 +5.6990e+00
338 +7.971034041e+00 +7.971034041e+00 +3.760010340e+02 +3.760010340e+02 +1.4360e+00 -8.3791e+00 +1.1011e+01 -1.4481e+01 -6.7857e+00 -1.2176e+01 +1.2720e+01 +4.3428e+00 -8.0833e+00 +1.4829e+01 -6.1457e+00 -1.4468e+01 +5.9646e+00 -7.3819e+00 +1.0194e+01 -2.1968e+01 -6.9252e+00 +1.2626e+01 +1.9292e+01 +5.8516e+00
342 +6.427609889e+00 +6.427609889e+00 +3.744576099e+02 +3.744576099e+02 +2.0748e-01 -8.5448e+00 +1.1003e+01 -1.6411e+01 -8.2689e+00 -1.4129e+01 +1.5199e+01 +4.4776e+00 -9.4166e+00 +1.5822e+01 -5.6882e+00 -1.4765e+01 +7.2946e+00 -8.1212e+00 +9.8900e+00 -2.2975e+01 -5.9464e+00 +1.3269e+01 +2.1028e+01 +6.0948e+00
348 +3.401446179e+00 +3.401446179e+00 +3.714314462e+02 +3.714314462e+02 -1.5986e+00 -9.7251e+00 +1.1550e+01 -1.5024e+01 -6.2096e+00 -1.3565e+01 +1.4350e+01 +5.3485e+00 -8.1590e+00 +1.5722e+01 -6.7964e+00 -1.4029e+01 +6.4251e+00 -6.3004e+00 +1.2580e+01 -2.2498e+01 -6.3981e+00 +1.1727e+01 +2.1019e+01 +5.8006e+00
352 +1.498292650e+00 +1.498292650e+00 +3.695282926e+02 +3.695282926e+02 -3.5017e+00 -9.9711e+00 +1.2205e+01 -1.6840e+01 -8.0012e+00 -1.5249e+01 +1.4350e+01 +7.3148e+00 -8.1437e+00 +1.5258e+01 -7.3684e+00 -1.3325e+01 +6.1901e+00 -6.8998e+00 +1.4480e+01 -2.3748e+01 -6.4485e+00 +1.3126e+01 +2.2598e+01 +6.0709e+00
367 +8.600174089e-01 +8.600174089e-01 +3.688900174e+02 +3.688900174e+02 -4.1400e+00 -1.0500e+01 +1.2775e+01 -1.6905e+01 -6.6213e+00 -1.6160e+01 +1.4166e+01 +6.8160e+00 -6.8809e+00 +1.4234e+01 -7.4387e+00 -1.2467e+01 +7.2132e+00 -6.3224e+00 +1.3622e+01 -2.4996e+01 -6.5286e+00 +1.2737e+01 +2.0286e+01 +6.6665e+00
369 +0.000000000e+00 +0.000000000e+00 +3.680300000e+02 +3.680300000e+02 -5.5338e+00 -1.2211e+01 +1.1377e+01 -1.7908e+01 -1.0438e+01 -1.5776e+01 +1.5751e+01 +6.3207e+00 -8.3805e+00 +1.5270e+01 -9.8915e+00 -1.3503e+01 +5.7444e+00 -5.9120e+00 +1.5549e+01 -2.4915e+01 -7.4434e+00 +1.5630e+01 +2.4865e+01 +5.6337e+00
% function evaluation | noise-free fitness - Fopt (1.426000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +4.135361284e+02 +4.135361284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.528144778e+02 +3.528144778e+02 +3.670744778e+02 +3.670744778e+02 -1.9470e+00 -1.3253e-02 +5.4548e-01 +1.0443e+00 -4.5490e+00 -9.2514e-01 -3.7181e-01 +4.8258e-01 +1.8163e+00 -3.2253e+00 +2.4057e+00 +1.3337e+00 +1.3799e+00 +5.0159e+00 -2.0358e+00 -5.7460e-01 +6.6085e-01 -1.9488e+00 +2.3356e+00 -2.2290e+00
13 +3.245310270e+02 +3.245310270e+02 +3.387910270e+02 +3.387910270e+02 -2.7755e+00 +8.5526e-01 -4.2450e-01 -2.3069e-01 -3.2046e+00 -1.8090e+00 -7.5097e-01 +1.4816e+00 +1.0976e+00 -2.0568e+00 +4.4794e+00 +2.4623e+00 +2.4712e+00 +6.1682e+00 -1.5498e+00 -9.0174e-01 +1.0243e+00 -3.2903e+00 +2.2710e+00 -3.3332e+00
22 +3.028262895e+02 +3.028262895e+02 +3.170862895e+02 +3.170862895e+02 -1.5700e+00 +8.7542e-01 -7.0028e-01 -5.8910e-01 -2.4015e+00 -2.4777e+00 +2.9216e-01 +4.1478e+00 +2.9462e+00 -1.2251e+00 +4.4128e+00 +1.8093e+00 +3.7951e+00 +5.9937e+00 -9.4729e-01 -1.0564e+00 +2.0810e+00 -5.2885e+00 +2.9027e+00 -3.2515e+00
23 +2.923469124e+02 +2.923469124e+02 +3.066069124e+02 +3.066069124e+02 -3.8842e+00 +6.0310e-01 -2.3577e+00 -1.5805e+00 -4.9138e+00 -7.1890e-01 -1.2746e+00 +2.0248e+00 +1.0148e+00 -2.0923e+00 +5.5270e+00 +3.1699e+00 +2.8802e+00 +8.4271e+00 -2.6253e+00 -1.8748e+00 +3.5740e+00 -3.4659e+00 +2.2520e+00 -6.5960e+00
37 +2.826411898e+02 +2.826411898e+02 +2.969011898e+02 +2.969011898e+02 -5.9833e+00 +1.8043e+00 -3.1642e+00 -1.2767e+00 -3.7111e+00 +3.1289e-02 -1.8178e+00 +5.9521e+00 +2.9870e-01 +5.3516e-01 +7.5267e+00 +3.4896e+00 +4.2614e+00 +1.0426e+01 -2.8520e+00 -3.0574e+00 +3.3393e+00 -6.0708e+00 +4.9160e-01 -4.9456e+00
42 +2.710295134e+02 +2.710295134e+02 +2.852895134e+02 +2.852895134e+02 -5.9227e+00 +2.3599e+00 -3.3750e+00 -2.6793e+00 -3.2891e+00 -3.2340e-01 -7.2495e-01 +7.7268e+00 -5.1171e-02 -4.9640e-01 +6.9960e+00 +4.1703e+00 +4.1256e+00 +1.1688e+01 -3.3732e+00 -3.4266e+00 +2.7269e+00 -5.9569e+00 -1.3782e+00 -6.6222e+00
44 +2.662908580e+02 +2.662908580e+02 +2.805508580e+02 +2.805508580e+02 -5.2892e+00 +1.3267e+00 -1.5103e+00 -2.8569e+00 -4.3179e+00 +8.3258e-01 -2.1908e+00 +5.4957e+00 +2.3823e-01 +1.4078e+00 +7.4453e+00 +3.4809e+00 +5.6332e+00 +9.5717e+00 -3.1026e+00 -1.5466e+00 +3.1496e+00 -6.1334e+00 +8.1586e-01 -5.1041e+00
53 +2.549964316e+02 +2.549964316e+02 +2.692564316e+02 +2.692564316e+02 -5.5857e+00 +1.1434e+00 -2.8332e+00 -3.2997e+00 -3.9674e+00 +3.9386e-01 -3.6576e+00 +5.6976e+00 -8.1484e-01 -4.3270e-01 +7.2798e+00 +5.0078e+00 +6.5184e+00 +8.1665e+00 -3.7902e+00 -6.8572e-01 +3.2405e+00 -7.3231e+00 +5.1720e-01 -3.1992e+00
