% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
15515 +2.074823949e-02 +2.074823949e-02 +7.950074824e+01 +7.950074824e+01 +2.7192e-01 -1.1346e+00 -7.6188e-01 +1.9664e+00 -2.7104e+00 +4.9315e-01 -9.6833e-02 +1.4478e-01 -1.5986e+00 -3.0207e+00 -3.8793e+00 +1.9818e+00 +1.1371e+00 -1.0818e-01 +3.6496e+00 +2.8762e+00 -1.0638e-01 -3.9432e+00 +2.3255e+00 +1.3999e+00
15810 +2.036800223e-02 +2.036800223e-02 +7.950036800e+01 +7.950036800e+01 +2.7835e-01 -1.1703e+00 -6.7655e-01 +1.8901e+00 -2.6909e+00 +4.4610e-01 -7.3286e-02 +7.3599e-02 -1.6593e+00 -3.0825e+00 -3.8345e+00 +1.9998e+00 +1.1561e+00 -1.0428e-01 +3.6391e+00 +2.8882e+00 -9.5780e-02 -3.9042e+00 +2.3199e+00 +1.3301e+00
15821 +1.941771742e-02 +1.941771742e-02 +7.949941772e+01 +7.949941772e+01 +2.6496e-01 -1.1758e+00 -6.8761e-01 +1.9213e+00 -2.6864e+00 +4.5824e-01 -7.3033e-02 +9.1658e-02 -1.6485e+00 -3.1044e+00 -3.8347e+00 +1.9964e+00 +1.1761e+00 -8.6671e-02 +3.6775e+00 +2.9208e+00 -1.0391e-01 -3.9232e+00 +2.3342e+00 +1.3388e+00
16043 +1.399521132e-02 +1.399521132e-02 +7.949399521e+01 +7.949399521e+01 +2.1733e-01 -1.1826e+00 -7.2785e-01 +1.9449e+00 -2.6907e+00 +4.3594e-01 -1.2762e-01 +7.9000e-02 -1.6531e+00 -3.0464e+00 -3.8704e+00 +2.0372e+00 +1.1126e+00 -1.1434e-01 +3.6859e+00 +2.9249e+00 -7.6227e-02 -3.9199e+00 +2.3062e+00 +1.3595e+00
16808 +1.304234812e-02 +1.304234812e-02 +7.949304235e+01 +7.949304235e+01 +2.3849e-01 -1.1560e+00 -7.2964e-01 +1.9702e+00 -2.6783e+00 +4.4919e-01 -8.7009e-02 +1.0861e-01 -1.6296e+00 -3.0500e+00 -3.8992e+00 +2.0002e+00 +1.0908e+00 -1.0993e-01 +3.6711e+00 +2.8940e+00 -6.1630e-02 -3.9310e+00 +2.3941e+00 +1.3901e+00
16893 +9.966428596e-03 +9.966428596e-03 +7.948996643e+01 +7.948996643e+01 +2.2490e-01 -1.1622e+00 -7.2249e-01 +1.9002e+00 -2.6749e+00 +4.3560e-01 -1.0127e-01 +1.1077e-01 -1.6406e+00 -3.0468e+00 -3.8851e+00 +1.9867e+00 +1.0827e+00 -1.4310e-01 +3.6526e+00 +2.9324e+00 -1.0814e-01 -3.9146e+00 +2.3430e+00 +1.3188e+00
17056 +9.054613699e-03 +9.054613699e-03 +7.948905461e+01 +7.948905461e+01 +2.7312e-01 -1.1906e+00 -7.5055e-01 +1.9241e+00 -2.6521e+00 +4.5038e-01 -1.2650e-01 +1.2071e-01 -1.6081e+00 -3.0544e+00 -3.8530e+00 +2.0406e+00 +1.0334e+00 -9.7469e-02 +3.6729e+00 +2.9089e+00 -1.3103e-01 -3.9432e+00 +2.3424e+00 +1.3570e+00
17083 +7.247345580e-03 +7.247345580e-03 +7.948724735e+01 +7.948724735e+01 +2.1531e-01 -1.1640e+00 -7.1518e-01 +1.9149e+00 -2.6994e+00 +4.4868e-01 -1.2915e-01 +1.2944e-01 -1.6002e+00 -3.0320e+00 -3.8767e+00 +2.0051e+00 +1.0602e+00 -9.2194e-02 +3.6361e+00 +2.9094e+00 -1.4053e-01 -3.9642e+00 +2.3700e+00 +1.3536e+00
17133 +6.367747727e-03 +6.367747727e-03 +7.948636775e+01 +7.948636775e+01 +2.6168e-01 -1.1536e+00 -7.2390e-01 +1.9241e+00 -2.6855e+00 +4.6455e-01 -1.0667e-01 +1.5143e-01 -1.6547e+00 -3.0638e+00 -3.8801e+00 +2.0106e+00 +1.0840e+00 -9.3595e-02 +3.6894e+00 +2.9039e+00 -1.2428e-01 -3.9498e+00 +2.3322e+00 +1.3676e+00
17999 +6.290427666e-03 +6.290427666e-03 +7.948629043e+01 +7.948629043e+01 +2.6657e-01 -1.1637e+00 -7.3466e-01 +1.9110e+00 -2.6571e+00 +4.3766e-01 -1.3048e-01 +1.0072e-01 -1.6476e+00 -3.0587e+00 -3.8716e+00 +2.0006e+00 +1.0869e+00 -7.5735e-02 +3.6379e+00 +2.8860e+00 -9.5140e-02 -3.9321e+00 +2.3315e+00 +1.3225e+00
18312 +5.991110986e-03 +5.991110986e-03 +7.948599111e+01 +7.948599111e+01 +2.6565e-01 -1.1561e+00 -7.5436e-01 +1.9063e+00 -2.6871e+00 +4.0537e-01 -1.3143e-01 +1.1462e-01 -1.6561e+00 -3.0424e+00 -3.8795e+00 +2.0481e+00 +1.0972e+00 -9.5042e-02 +3.6648e+00 +2.9069e+00 -1.2865e-01 -3.9464e+00 +2.3589e+00 +1.3673e+00
18513 +5.289610893e-03 +5.289610893e-03 +7.948528961e+01 +7.948528961e+01 +2.7712e-01 -1.1778e+00 -7.0867e-01 +1.9474e+00 -2.6626e+00 +4.5425e-01 -9.0395e-02 +9.7716e-02 -1.6537e+00 -3.0695e+00 -3.8325e+00 +2.0240e+00 +1.0884e+00 -7.9744e-02 +3.6556e+00 +2.8883e+00 -1.2781e-01 -3.9249e+00 +2.3679e+00 +1.3465e+00
18525 +4.551484253e-03 +4.551484253e-03 +7.948455148e+01 +7.948455148e+01 +2.5888e-01 -1.1613e+00 -6.9125e-01 +1.9528e+00 -2.6763e+00 +4.5786e-01 -9.7080e-02 +1.0971e-01 -1.6542e+00 -3.0461e+00 -3.8446e+00 +2.0236e+00 +1.1018e+00 -6.7239e-02 +3.6369e+00 +2.8937e+00 -1.1592e-01 -3.9441e+00 +2.3667e+00 +1.3472e+00
18598 +4.424698762e-03 +4.424698762e-03 +7.948442470e+01 +7.948442470e+01 +2.6727e-01 -1.1624e+00 -7.1830e-01 +1.9621e+00 -2.6900e+00 +4.4823e-01 -1.1789e-01 +1.0352e-01 -1.6437e+00 -3.0611e+00 -3.8279e+00 +1.9974e+00 +1.0958e+00 -8.6867e-02 +3.6483e+00 +2.8834e+00 -1.2983e-01 -3.9220e+00 +2.3619e+00 +1.3808e+00
18619 +2.678920763e-03 +2.678920763e-03 +7.948267892e+01 +7.948267892e+01 +2.5955e-01 -1.1622e+00 -7.2105e-01 +1.9251e+00 -2.6903e+00 +4.5047e-01 -1.2557e-01 +1.0259e-01 -1.6541e+00 -3.0548e+00 -3.8207e+00 +2.0100e+00 +1.0878e+00 -9.6627e-02 +3.6541e+00 +2.9197e+00 -1.2085e-01 -3.9161e+00 +2.3582e+00 +1.3703e+00
19796 +2.449133577e-03 +2.449133577e-03 +7.948244913e+01 +7.948244913e+01 +2.3351e-01 -1.1470e+00 -7.2078e-01 +1.9276e+00 -2.6900e+00 +4.4623e-01 -9.5109e-02 +1.0367e-01 -1.6465e+00 -3.0624e+00 -3.8665e+00 +2.0042e+00 +1.0812e+00 -8.7827e-02 +3.6502e+00 +2.9009e+00 -1.2773e-01 -3.9453e+00 +2.3587e+00 +1.3713e+00
19906 +2.319685233e-03 +2.319685233e-03 +7.948231969e+01 +7.948231969e+01 +2.3970e-01 -1.1460e+00 -7.2672e-01 +1.9250e+00 -2.6739e+00 +4.5187e-01 -1.0512e-01 +1.1091e-01 -1.6511e+00 -3.0497e+00 -3.8312e+00 +2.0093e+00 +1.0859e+00 -8.8806e-02 +3.6436e+00 +2.9098e+00 -1.2308e-01 -3.9045e+00 +2.3502e+00 +1.3702e+00
19922 +2.242415783e-03 +2.242415783e-03 +7.948224242e+01 +7.948224242e+01 +2.5672e-01 -1.1543e+00 -7.3132e-01 +1.9285e+00 -2.6743e+00 +4.6101e-01 -1.0132e-01 +1.4149e-01 -1.6407e+00 -3.0517e+00 -3.8579e+00 +2.0166e+00 +1.0836e+00 -1.0805e-01 +3.6424e+00 +2.8947e+00 -1.1495e-01 -3.9225e+00 +2.3591e+00 +1.3672e+00
20013 +1.732721050e-03 +1.732721050e-03 +7.948173272e+01 +7.948173272e+01 +2.5480e-01 -1.1567e+00 -7.4320e-01 +1.9313e+00 -2.6710e+00 +4.3584e-01 -1.3135e-01 +1.3295e-01 -1.6369e+00 -3.0439e+00 -3.8327e+00 +2.0201e+00 +1.0929e+00 -8.6863e-02 +3.6337e+00 +2.9101e+00 -1.2462e-01 -3.9240e+00 +2.3675e+00 +1.3671e+00
20025 +1.463077240e-03 +1.463077240e-03 +7.948146308e+01 +7.948146308e+01 +2.5304e-01 -1.1635e+00 -7.3206e-01 +1.9336e+00 -2.6696e+00 +4.4629e-01 -1.2090e-01 +1.3307e-01 -1.6384e+00 -3.0269e+00 -3.8595e+00 +2.0158e+00 +1.0939e+00 -8.9828e-02 +3.6513e+00 +2.9150e+00 -1.1919e-01 -3.9299e+00 +2.3504e+00 +1.3557e+00
20607 +1.209501850e-03 +1.209501850e-03 +7.948120950e+01 +7.948120950e+01 +2.5799e-01 -1.1520e+00 -7.2014e-01 +1.9247e+00 -2.6745e+00 +4.4369e-01 -1.1543e-01 +1.1398e-01 -1.6309e+00 -3.0433e+00 -3.8457e+00 +2.0064e+00 +1.0758e+00 -8.0942e-02 +3.6495e+00 +2.9140e+00 -1.3064e-01 -3.9317e+00 +2.3415e+00 +1.3472e+00
21390 +1.196037424e-03 +1.196037424e-03 +7.948119604e+01 +7.948119604e+01 +2.5877e-01 -1.1595e+00 -7.3782e-01 +1.9239e+00 -2.6960e+00 +4.2628e-01 -1.1945e-01 +1.2410e-01 -1.6405e+00 -3.0543e+00 -3.8587e+00 +2.0268e+00 +1.0733e+00 -9.0544e-02 +3.6373e+00 +2.9114e+00 -1.1710e-01 -3.9253e+00 +2.3644e+00 +1.3560e+00
21398 +1.091954699e-03 +1.091954699e-03 +7.948109195e+01 +7.948109195e+01 +2.6403e-01 -1.1612e+00 -7.2607e-01 +1.9258e+00 -2.6935e+00 +4.2584e-01 -1.2491e-01 +1.1687e-01 -1.6421e+00 -3.0620e+00 -3.8627e+00 +2.0176e+00 +1.0845e+00 -9.4817e-02 +3.6531e+00 +2.9084e+00 -1.1563e-01 -3.9234e+00 +2.3632e+00 +1.3490e+00
21404 +1.037896792e-03 +1.037896792e-03 +7.948103790e+01 +7.948103790e+01 +2.5261e-01 -1.1564e+00 -7.2591e-01 +1.9193e+00 -2.6900e+00 +4.2811e-01 -1.2156e-01 +1.1611e-01 -1.6423e+00 -3.0708e+00 -3.8621e+00 +2.0191e+00 +1.0809e+00 -8.8492e-02 +3.6515e+00 +2.9149e+00 -1.1651e-01 -3.9279e+00 +2.3690e+00 +1.3515e+00
21425 +9.361214435e-04 +9.361214435e-04 +7.948093612e+01 +7.948093612e+01 +2.5288e-01 -1.1580e+00 -7.2718e-01 +1.9256e+00 -2.6816e+00 +4.3387e-01 -1.2428e-01 +1.1412e-01 -1.6388e+00 -3.0522e+00 -3.8458e+00 +2.0176e+00 +1.0823e+00 -9.1961e-02 +3.6341e+00 +2.9191e+00 -1.3712e-01 -3.9170e+00 +2.3716e+00 +1.3508e+00
21883 +9.227888019e-04 +9.227888019e-04 +7.948092279e+01 +7.948092279e+01 +2.4984e-01 -1.1623e+00 -7.2170e-01 +1.9313e+00 -2.6793e+00 +4.3996e-01 -1.2410e-01 +1.1958e-01 -1.6456e+00 -3.0536e+00 -3.8607e+00 +2.0180e+00 +1.0815e+00 -9.1434e-02 +3.6481e+00 +2.9315e+00 -1.1737e-01 -3.9236e+00 +2.3565e+00 +1.3587e+00
21886 +7.385937727e-04 +7.385937727e-04 +7.948073859e+01 +7.948073859e+01 +2.4648e-01 -1.1597e+00 -7.1492e-01 +1.9326e+00 -2.6775e+00 +4.3445e-01 -1.1523e-01 +1.2087e-01 -1.6371e+00 -3.0525e+00 -3.8570e+00 +2.0189e+00 +1.0833e+00 -9.5939e-02 +3.6483e+00 +2.9190e+00 -1.2804e-01 -3.9161e+00 +2.3503e+00 +1.3560e+00
21934 +5.453209978e-04 +5.453209978e-04 +7.948054532e+01 +7.948054532e+01 +2.5782e-01 -1.1593e+00 -7.1626e-01 +1.9312e+00 -2.6669e+00 +4.4111e-01 -1.1778e-01 +1.2825e-01 -1.6362e+00 -3.0494e+00 -3.8494e+00 +2.0151e+00 +1.0816e+00 -8.7785e-02 +3.6452e+00 +2.9146e+00 -1.1882e-01 -3.9250e+00 +2.3575e+00 +1.3554e+00
23123 +5.076833256e-04 +5.076833256e-04 +7.948050768e+01 +7.948050768e+01 +2.5165e-01 -1.1661e+00 -7.2676e-01 +1.9370e+00 -2.6841e+00 +4.3625e-01 -1.2676e-01 +1.1741e-01 -1.6414e+00 -3.0587e+00 -3.8606e+00 +2.0185e+00 +1.0874e+00 -8.3566e-02 +3.6440e+00 +2.9128e+00 -1.2327e-01 -3.9268e+00 +2.3596e+00 +1.3589e+00
23427 +4.457629952e-04 +4.457629952e-04 +7.948044576e+01 +7.948044576e+01 +2.5382e-01 -1.1561e+00 -7.2545e-01 +1.9229e+00 -2.6805e+00 +4.3945e-01 -1.1772e-01 +1.2190e-01 -1.6355e+00 -3.0565e+00 -3.8604e+00 +2.0074e+00 +1.0854e+00 -9.4395e-02 +3.6527e+00 +2.9001e+00 -1.2407e-01 -3.9218e+00 +2.3634e+00 +1.3662e+00
23433 +4.218056563e-04 +4.218056563e-04 +7.948042181e+01 +7.948042181e+01 +2.5361e-01 -1.1560e+00 -7.2477e-01 +1.9224e+00 -2.6783e+00 +4.4584e-01 -1.1789e-01 +1.1727e-01 -1.6359e+00 -3.0551e+00 -3.8581e+00 +2.0047e+00 +1.0833e+00 -8.3980e-02 +3.6476e+00 +2.9051e+00 -1.2009e-01 -3.9205e+00 +2.3542e+00 +1.3604e+00
23719 +3.256449429e-04 +3.256449429e-04 +7.948032564e+01 +7.948032564e+01 +2.5715e-01 -1.1589e+00 -7.1708e-01 +1.9266e+00 -2.6838e+00 +4.4167e-01 -1.1819e-01 +1.1735e-01 -1.6359e+00 -3.0519e+00 -3.8456e+00 +2.0089e+00 +1.0870e+00 -8.7568e-02 +3.6513e+00 +2.9074e+00 -1.2455e-01 -3.9192e+00 +2.3585e+00 +1.3581e+00
23869 +3.046604732e-04 +3.046604732e-04 +7.948030466e+01 +7.948030466e+01 +2.5268e-01 -1.1585e+00 -7.2641e-01 +1.9264e+00 -2.6907e+00 +4.3950e-01 -1.1603e-01 +1.1645e-01 -1.6401e+00 -3.0526e+00 -3.8557e+00 +2.0108e+00 +1.0831e+00 -8.3114e-02 +3.6552e+00 +2.9071e+00 -1.2301e-01 -3.9249e+00 +2.3687e+00 +1.3604e+00
24061 +2.409684744e-04 +2.409684744e-04 +7.948024097e+01 +7.948024097e+01 +2.5432e-01 -1.1636e+00 -7.2128e-01 +1.9309e+00 -2.6784e+00 +4.3382e-01 -1.1626e-01 +1.1488e-01 -1.6354e+00 -3.0536e+00 -3.8529e+00 +2.0149e+00 +1.0907e+00 -8.2345e-02 +3.6402e+00 +2.9097e+00 -1.2374e-01 -3.9273e+00 +2.3603e+00 +1.3586e+00
24805 +2.268207071e-04 +2.268207071e-04 +7.948022682e+01 +7.948022682e+01 +2.4764e-01 -1.1561e+00 -7.2517e-01 +1.9335e+00 -2.6779e+00 +4.3898e-01 -1.1699e-01 +1.1636e-01 -1.6420e+00 -3.0515e+00 -3.8494e+00 +2.0168e+00 +1.0877e+00 -8.6177e-02 +3.6457e+00 +2.9023e+00 -1.2528e-01 -3.9315e+00 +2.3573e+00 +1.3599e+00
24970 +1.701477053e-04 +1.701477053e-04 +7.948017015e+01 +7.948017015e+01 +2.5309e-01 -1.1573e+00 -7.2547e-01 +1.9260e+00 -2.6797e+00 +4.3711e-01 -1.1344e-01 +1.2064e-01 -1.6352e+00 -3.0535e+00 -3.8509e+00 +2.0216e+00 +1.0821e+00 -8.8281e-02 +3.6496e+00 +2.9089e+00 -1.2270e-01 -3.9258e+00 +2.3702e+00 +1.3569e+00
25249 +1.593004270e-04 +1.593004270e-04 +7.948015930e+01 +7.948015930e+01 +2.5033e-01 -1.1588e+00 -7.2009e-01 +1.9283e+00 -2.6811e+00 +4.3827e-01 -1.1910e-01 +1.2002e-01 -1.6392e+00 -3.0518e+00 -3.8530e+00 +2.0171e+00 +1.0795e+00 -8.5914e-02 +3.6408e+00 +2.9074e+00 -1.2752e-01 -3.9259e+00 +2.3615e+00 +1.3544e+00
25743 +1.460752104e-04 +1.460752104e-04 +7.948014608e+01 +7.948014608e+01 +2.5536e-01 -1.1573e+00 -7.2156e-01 +1.9306e+00 -2.6781e+00 +4.3849e-01 -1.1819e-01 +1.2293e-01 -1.6378e+00 -3.0514e+00 -3.8534e+00 +2.0186e+00 +1.0862e+00 -8.6384e-02 +3.6448e+00 +2.9038e+00 -1.2664e-01 -3.9255e+00 +2.3684e+00 +1.3545e+00
26427 +9.540522854e-05 +9.540522854e-05 +7.948009541e+01 +7.948009541e+01 +2.5472e-01 -1.1565e+00 -7.2406e-01 +1.9271e+00 -2.6821e+00 +4.4128e-01 -1.1932e-01 +1.2071e-01 -1.6394e+00 -3.0493e+00 -3.8517e+00 +2.0144e+00 +1.0849e+00 -8.5283e-02 +3.6497e+00 +2.9049e+00 -1.2803e-01 -3.9228e+00 +2.3624e+00 +1.3601e+00
26441 +8.144201242e-05 +8.144201242e-05 +7.948008144e+01 +7.948008144e+01 +2.5357e-01 -1.1563e+00 -7.2460e-01 +1.9240e+00 -2.6837e+00 +4.4173e-01 -1.1988e-01 +1.2001e-01 -1.6398e+00 -3.0507e+00 -3.8529e+00 +2.0135e+00 +1.0886e+00 -8.2954e-02 +3.6481e+00 +2.9062e+00 -1.2638e-01 -3.9262e+00 +2.3597e+00 +1.3590e+00
27291 +7.949543421e-05 +7.949543421e-05 +7.948007950e+01 +7.948007950e+01 +2.5346e-01 -1.1582e+00 -7.2220e-01 +1.9276e+00 -2.6811e+00 +4.4385e-01 -1.1675e-01 +1.1789e-01 -1.6411e+00 -3.0496e+00 -3.8564e+00 +2.0127e+00 +1.0849e+00 -8.5878e-02 +3.6469e+00 +2.9094e+00 -1.2352e-01 -3.9273e+00 +2.3642e+00 +1.3606e+00
27317 +7.264932438e-05 +7.264932438e-05 +7.948007265e+01 +7.948007265e+01 +2.5386e-01 -1.1587e+00 -7.2322e-01 +1.9293e+00 -2.6794e+00 +4.4438e-01 -1.1708e-01 +1.1770e-01 -1.6391e+00 -3.0506e+00 -3.8549e+00 +2.0150e+00 +1.0879e+00 -8.2567e-02 +3.6476e+00 +2.9102e+00 -1.2492e-01 -3.9280e+00 +2.3620e+00 +1.3590e+00
27405 +6.017121615e-05 +6.017121615e-05 +7.948006017e+01 +7.948006017e+01 +2.5055e-01 -1.1563e+00 -7.2232e-01 +1.9273e+00 -2.6815e+00 +4.3904e-01 -1.1631e-01 +1.1616e-01 -1.6383e+00 -3.0506e+00 -3.8498e+00 +2.0123e+00 +1.0859e+00 -8.6321e-02 +3.6476e+00 +2.9091e+00 -1.2416e-01 -3.9256e+00 +2.3624e+00 +1.3582e+00
27496 +4.899195311e-05 +4.899195311e-05 +7.948004899e+01 +7.948004899e+01 +2.5185e-01 -1.1551e+00 -7.2338e-01 +1.9291e+00 -2.6805e+00 +4.3874e-01 -1.1879e-01 +1.2037e-01 -1.6374e+00 -3.0518e+00 -3.8534e+00 +2.0137e+00 +1.0851e+00 -8.4567e-02 +3.6465e+00 +2.9117e+00 -1.2487e-01 -3.9264e+00 +2.3649e+00 +1.3564e+00
27904 +4.719150098e-05 +4.719150098e-05 +7.948004719e+01 +7.948004719e+01 +2.5449e-01 -1.1567e+00 -7.2524e-01 +1.9266e+00 -2.6818e+00 +4.4001e-01 -1.1737e-01 +1.1797e-01 -1.6383e+00 -3.0528e+00 -3.8545e+00 +2.0130e+00 +1.0856e+00 -8.5168e-02 +3.6472e+00 +2.9085e+00 -1.2709e-01 -3.9306e+00 +2.3633e+00 +1.3613e+00
28168 +2.588372320e-05 +2.588372320e-05 +7.948002588e+01 +7.948002588e+01 +2.5157e-01 -1.1542e+00 -7.2440e-01 +1.9260e+00 -2.6804e+00 +4.3894e-01 -1.1660e-01 +1.1801e-01 -1.6379e+00 -3.0526e+00 -3.8529e+00 +2.0152e+00 +1.0857e+00 -8.5662e-02 +3.6484e+00 +2.9081e+00 -1.2523e-01 -3.9256e+00 +2.3631e+00 +1.3579e+00
29217 +2.191813607e-05 +2.191813607e-05 +7.948002192e+01 +7.948002192e+01 +2.5227e-01 -1.1559e+00 -7.2413e-01 +1.9276e+00 -2.6803e+00 +4.3928e-01 -1.1876e-01 +1.1997e-01 -1.6381e+00 -3.0507e+00 -3.8530e+00 +2.0170e+00 +1.0848e+00 -8.6293e-02 +3.6496e+00 +2.9084e+00 -1.2508e-01 -3.9289e+00 +2.3644e+00 +1.3584e+00
29218 +2.159526066e-05 +2.159526066e-05 +7.948002160e+01 +7.948002160e+01 +2.5302e-01 -1.1560e+00 -7.2533e-01 +1.9269e+00 -2.6805e+00 +4.3983e-01 -1.1761e-01 +1.1973e-01 -1.6375e+00 -3.0526e+00 -3.8535e+00 +2.0155e+00 +1.0832e+00 -8.7131e-02 +3.6485e+00 +2.9091e+00 -1.2428e-01 -3.9287e+00 +2.3625e+00 +1.3569e+00
29996 +1.888380774e-05 +1.888380774e-05 +7.948001888e+01 +7.948001888e+01 +2.5200e-01 -1.1555e+00 -7.2419e-01 +1.9255e+00 -2.6811e+00 +4.3913e-01 -1.1539e-01 +1.1922e-01 -1.6376e+00 -3.0519e+00 -3.8538e+00 +2.0170e+00 +1.0855e+00 -8.4821e-02 +3.6460e+00 +2.9088e+00 -1.2593e-01 -3.9273e+00 +2.3626e+00 +1.3561e+00
30008 +1.761040686e-05 +1.761040686e-05 +7.948001761e+01 +7.948001761e+01 +2.5211e-01 -1.1572e+00 -7.2383e-01 +1.9266e+00 -2.6820e+00 +4.3892e-01 -1.1567e-01 +1.2055e-01 -1.6381e+00 -3.0526e+00 -3.8537e+00 +2.0160e+00 +1.0851e+00 -8.5828e-02 +3.6463e+00 +2.9095e+00 -1.2532e-01 -3.9267e+00 +2.3620e+00 +1.3559e+00
30074 +1.709527730e-05 +1.709527730e-05 +7.948001710e+01 +7.948001710e+01 +2.5395e-01 -1.1580e+00 -7.2385e-01 +1.9271e+00 -2.6798e+00 +4.4025e-01 -1.1597e-01 +1.2083e-01 -1.6384e+00 -3.0513e+00 -3.8547e+00 +2.0150e+00 +1.0878e+00 -8.5890e-02 +3.6465e+00 +2.9092e+00 -1.2352e-01 -3.9270e+00 +2.3627e+00 +1.3571e+00
30085 +1.685598717e-05 +1.685598717e-05 +7.948001686e+01 +7.948001686e+01 +2.5403e-01 -1.1580e+00 -7.2384e-01 +1.9270e+00 -2.6795e+00 +4.4062e-01 -1.1814e-01 +1.2024e-01 -1.6379e+00 -3.0516e+00 -3.8544e+00 +2.0156e+00 +1.0876e+00 -8.5979e-02 +3.6460e+00 +2.9091e+00 -1.2355e-01 -3.9273e+00 +2.3635e+00 +1.3578e+00
30523 +1.107802505e-05 +1.107802505e-05 +7.948001108e+01 +7.948001108e+01 +2.5405e-01 -1.1575e+00 -7.2430e-01 +1.9270e+00 -2.6816e+00 +4.3961e-01 -1.1645e-01 +1.2016e-01 -1.6381e+00 -3.0500e+00 -3.8531e+00 +2.0158e+00 +1.0860e+00 -8.5861e-02 +3.6473e+00 +2.9091e+00 -1.2601e-01 -3.9274e+00 +2.3641e+00 +1.3587e+00
31122 +1.061638203e-05 +1.061638203e-05 +7.948001062e+01 +7.948001062e+01 +2.5338e-01 -1.1573e+00 -7.2458e-01 +1.9264e+00 -2.6819e+00 +4.3898e-01 -1.1620e-01 +1.1806e-01 -1.6367e+00 -3.0515e+00 -3.8532e+00 +2.0151e+00 +1.0864e+00 -8.5995e-02 +3.6471e+00 +2.9078e+00 -1.2476e-01 -3.9279e+00 +2.3614e+00 +1.3580e+00
31263 +9.137966117e-06 +9.137966117e-06 +7.948000914e+01 +7.948000914e+01 +2.5276e-01 -1.1558e+00 -7.2358e-01 +1.9264e+00 -2.6806e+00 +4.3912e-01 -1.1699e-01 +1.1969e-01 -1.6365e+00 -3.0511e+00 -3.8533e+00 +2.0159e+00 +1.0858e+00 -8.4568e-02 +3.6471e+00 +2.9094e+00 -1.2464e-01 -3.9275e+00 +2.3621e+00 +1.3570e+00
31711 +6.220275736e-06 +6.220275736e-06 +7.948000622e+01 +7.948000622e+01 +2.5332e-01 -1.1563e+00 -7.2368e-01 +1.9262e+00 -2.6811e+00 +4.4046e-01 -1.1670e-01 +1.1973e-01 -1.6372e+00 -3.0515e+00 -3.8532e+00 +2.0154e+00 +1.0856e+00 -8.6273e-02 +3.6468e+00 +2.9078e+00 -1.2511e-01 -3.9282e+00 +2.3622e+00 +1.3574e+00
32645 +6.164321292e-06 +6.164321292e-06 +7.948000616e+01 +7.948000616e+01 +2.5275e-01 -1.1575e+00 -7.2476e-01 +1.9274e+00 -2.6807e+00 +4.3997e-01 -1.1651e-01 +1.1972e-01 -1.6374e+00 -3.0514e+00 -3.8541e+00 +2.0149e+00 +1.0867e+00 -8.5680e-02 +3.6472e+00 +2.9083e+00 -1.2557e-01 -3.9282e+00 +2.3625e+00 +1.3578e+00
32923 +4.360878478e-06 +4.360878478e-06 +7.948000436e+01 +7.948000436e+01 +2.5268e-01 -1.1564e+00 -7.2390e-01 +1.9265e+00 -2.6813e+00 +4.3935e-01 -1.1666e-01 +1.1928e-01 -1.6384e+00 -3.0507e+00 -3.8538e+00 +2.0157e+00 +1.0857e+00 -8.6524e-02 +3.6474e+00 +2.9093e+00 -1.2551e-01 -3.9279e+00 +2.3627e+00 +1.3574e+00
32932 +3.540878396e-06 +3.540878396e-06 +7.948000354e+01 +7.948000354e+01 +2.5295e-01 -1.1572e+00 -7.2344e-01 +1.9262e+00 -2.6813e+00 +4.3934e-01 -1.1628e-01 +1.1971e-01 -1.6378e+00 -3.0516e+00 -3.8540e+00 +2.0154e+00 +1.0859e+00 -8.6234e-02 +3.6478e+00 +2.9090e+00 -1.2562e-01 -3.9278e+00 +2.3623e+00 +1.3579e+00
34019 +3.163098029e-06 +3.163098029e-06 +7.948000316e+01 +7.948000316e+01 +2.5309e-01 -1.1568e+00 -7.2331e-01 +1.9263e+00 -2.6812e+00 +4.3893e-01 -1.1745e-01 +1.2024e-01 -1.6379e+00 -3.0510e+00 -3.8536e+00 +2.0156e+00 +1.0861e+00 -8.6015e-02 +3.6470e+00 +2.9084e+00 -1.2433e-01 -3.9272e+00 +2.3627e+00 +1.3588e+00
34423 +2.942661638e-06 +2.942661638e-06 +7.948000294e+01 +7.948000294e+01 +2.5226e-01 -1.1565e+00 -7.2402e-01 +1.9262e+00 -2.6808e+00 +4.3834e-01 -1.1630e-01 +1.2040e-01 -1.6374e+00 -3.0510e+00 -3.8531e+00 +2.0161e+00 +1.0864e+00 -8.6691e-02 +3.6468e+00 +2.9085e+00 -1.2443e-01 -3.9281e+00 +2.3621e+00 +1.3578e+00
34525 +2.643719654e-06 +2.643719654e-06 +7.948000264e+01 +7.948000264e+01 +2.5245e-01 -1.1563e+00 -7.2401e-01 +1.9261e+00 -2.6805e+00 +4.3899e-01 -1.1744e-01 +1.2080e-01 -1.6376e+00 -3.0514e+00 -3.8535e+00 +2.0153e+00 +1.0862e+00 -8.6090e-02 +3.6473e+00 +2.9087e+00 -1.2520e-01 -3.9285e+00 +2.3624e+00 +1.3583e+00
