% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1049 +1.675136137e+01 +1.675136137e+01 +1.016751361e+03 +1.016751361e+03 +8.1416e-01 +4.9380e+00 -4.5263e+00 -3.4367e-01 +1.3492e+00 +5.3533e+00 -1.0321e-01 -3.0069e+00 +2.4708e+00 -2.9272e+00 -2.4762e+00 +2.0656e+00 +1.0051e+00 -2.3333e+00 -5.3035e+00 -2.5053e+00 -2.3309e+00 -2.1210e+00 -2.8126e+00 +2.5663e+00
1700 +8.698668749e+00 +8.698668749e+00 +1.008698669e+03 +1.008698669e+03 +1.7244e+00 +3.3235e+00 -4.8054e+00 -2.1907e-01 +1.6214e+00 +3.9427e+00 +9.6999e-02 -1.9158e+00 +2.1715e+00 -3.3339e+00 -2.2200e+00 +1.9454e+00 +2.1538e-01 -2.2216e+00 -3.9414e+00 -2.7169e+00 -1.6850e+00 -3.4875e+00 -1.9466e+00 +2.2869e+00
4059 +7.854537408e+00 +7.854537408e+00 +1.007854537e+03 +1.007854537e+03 +1.8305e+00 +4.3688e+00 -4.7415e+00 -7.9750e-02 +9.9957e-01 +4.5765e+00 +3.5101e-01 -1.4504e+00 +1.4056e+00 -2.4799e+00 -1.9206e+00 +4.7065e+00 +7.8083e-01 -3.0035e+00 -3.6475e+00 -1.7445e+00 -2.5702e+00 -2.6937e+00 -2.7530e+00 +2.6729e+00
4078 +7.310392597e+00 +7.310392597e+00 +1.007310393e+03 +1.007310393e+03 +2.0637e+00 +5.3094e+00 -4.0014e+00 -7.3157e-01 +1.0176e+00 +4.2514e+00 +3.5488e-01 -1.4886e+00 +1.8392e+00 -2.4899e+00 -1.2494e+00 +4.1370e+00 +2.4790e-01 -2.9264e+00 -3.7058e+00 -1.3876e+00 -2.3132e+00 -2.2724e+00 -2.6786e+00 +1.5412e+00
4494 +6.977024311e+00 +6.977024311e+00 +1.006977024e+03 +1.006977024e+03 +2.7399e+00 +4.9301e+00 -3.2391e+00 -1.9730e-01 +1.7342e+00 +4.0437e+00 +7.1395e-01 -2.6225e+00 +3.3502e+00 -3.2170e+00 -2.0759e+00 +3.3016e+00 +1.5154e+00 -2.4561e+00 -3.6370e+00 -3.3029e+00 -3.3023e+00 -2.2543e+00 -4.2769e+00 +9.8472e-01
4504 +2.496383523e+00 +2.496383523e+00 +1.002496384e+03 +1.002496384e+03 +2.9757e+00 +5.3018e+00 -3.1012e+00 -5.8968e-01 +1.1799e+00 +4.4988e+00 +3.7322e-01 -2.5823e+00 +3.4052e+00 -3.0952e+00 -1.6522e+00 +3.5445e+00 +1.4313e+00 -1.6414e+00 -3.5593e+00 -2.5349e+00 -3.1412e+00 -2.7161e+00 -4.1692e+00 +9.1736e-01
4531 +2.382676347e+00 +2.382676347e+00 +1.002382676e+03 +1.002382676e+03 +2.4975e+00 +4.4787e+00 -3.5596e+00 -6.3207e-01 +1.3886e+00 +5.1033e+00 +3.7711e-01 -2.7642e+00 +3.7145e+00 -2.9763e+00 -1.9704e+00 +3.9215e+00 +1.4415e+00 -1.3492e+00 -3.8030e+00 -2.9455e+00 -2.6344e+00 -2.3914e+00 -3.9108e+00 +1.3644e+00
4533 +2.049927568e+00 +2.049927568e+00 +1.002049928e+03 +1.002049928e+03 +2.4624e+00 +3.6818e+00 -3.0605e+00 -1.1174e+00 +1.1465e+00 +4.7200e+00 +9.1948e-01 -2.7369e+00 +3.1331e+00 -3.4951e+00 -1.7279e+00 +3.9686e+00 +1.7660e+00 -1.7294e+00 -4.2086e+00 -3.0410e+00 -1.8239e+00 -2.6679e+00 -3.5170e+00 +1.2672e+00
6105 +1.980232314e+00 +1.980232314e+00 +1.001980232e+03 +1.001980232e+03 +2.3046e+00 +4.9733e+00 -3.3914e+00 -7.1099e-01 +1.5660e+00 +4.3516e+00 +5.8329e-01 -2.2679e+00 +2.1923e+00 -3.1844e+00 -1.5528e+00 +3.8805e+00 +1.1258e+00 -2.4658e+00 -4.3647e+00 -2.4609e+00 -2.7036e+00 -2.5222e+00 -3.1364e+00 +1.7011e+00
7067 +1.918251282e+00 +1.918251282e+00 +1.001918251e+03 +1.001918251e+03 +2.2523e+00 +4.3927e+00 -3.1199e+00 -2.0441e-01 +1.4065e+00 +4.7804e+00 +1.3223e+00 -2.3128e+00 +2.1828e+00 -2.3458e+00 -1.6652e+00 +3.8167e+00 +1.5096e+00 -2.0861e+00 -4.0471e+00 -2.6298e+00 -2.3151e+00 -2.2665e+00 -3.5831e+00 +1.4084e+00
7180 +1.900551995e+00 +1.900551995e+00 +1.001900552e+03 +1.001900552e+03 +1.9997e+00 +4.8585e+00 -3.3677e+00 -2.7532e-01 +1.0705e+00 +4.8112e+00 +9.6658e-01 -1.9203e+00 +2.2532e+00 -3.1111e+00 -1.6469e+00 +3.9162e+00 +1.3043e+00 -2.5000e+00 -4.3996e+00 -2.4635e+00 -2.0162e+00 -2.8426e+00 -3.2793e+00 +1.5244e+00
7181 +1.641142355e+00 +1.641142355e+00 +1.001641142e+03 +1.001641142e+03 +1.9903e+00 +4.6546e+00 -3.4112e+00 -4.5790e-01 +1.1014e+00 +4.9939e+00 +1.0495e+00 -2.2816e+00 +1.9284e+00 -3.1042e+00 -1.4405e+00 +3.8068e+00 +1.1811e+00 -2.5448e+00 -4.2754e+00 -2.3769e+00 -2.2537e+00 -2.7955e+00 -3.2557e+00 +1.3155e+00
8830 +1.557329630e+00 +1.557329630e+00 +1.001557330e+03 +1.001557330e+03 +2.1500e+00 +4.1374e+00 -3.7419e+00 -9.0035e-01 +1.1105e+00 +4.9313e+00 +9.7705e-01 -2.6635e+00 +2.5820e+00 -3.2897e+00 -1.3745e+00 +3.3267e+00 +1.1778e+00 -2.3923e+00 -3.7724e+00 -2.7967e+00 -2.3643e+00 -3.0521e+00 -3.1771e+00 +1.0250e+00
8849 +1.522529905e+00 +1.522529905e+00 +1.001522530e+03 +1.001522530e+03 +2.2841e+00 +4.3513e+00 -3.6508e+00 -8.6131e-01 +1.2644e+00 +4.5700e+00 +1.1448e+00 -2.6751e+00 +2.5574e+00 -3.0182e+00 -1.5471e+00 +3.7259e+00 +1.2261e+00 -2.4600e+00 -3.9566e+00 -2.4939e+00 -2.6864e+00 -3.2534e+00 -3.4550e+00 +1.1271e+00
9572 +1.503188532e+00 +1.503188532e+00 +1.001503189e+03 +1.001503189e+03 +1.8910e+00 +4.2990e+00 -2.9972e+00 -9.7006e-01 +1.1146e+00 +5.0868e+00 +7.3520e-01 -1.7749e+00 +2.3731e+00 -3.5140e+00 -1.7116e+00 +3.7872e+00 +1.9281e+00 -2.2946e+00 -4.0975e+00 -3.2941e+00 -2.4887e+00 -3.2336e+00 -3.2730e+00 +1.1549e+00
9615 +1.154321513e+00 +1.154321513e+00 +1.001154322e+03 +1.001154322e+03 +2.1144e+00 +4.6011e+00 -3.2429e+00 -1.0245e+00 +1.2909e+00 +4.6887e+00 +7.8107e-01 -2.1907e+00 +2.8883e+00 -3.4735e+00 -2.0355e+00 +3.9150e+00 +1.7658e+00 -2.2182e+00 -3.8021e+00 -2.9066e+00 -2.7633e+00 -3.2441e+00 -3.2050e+00 +1.0723e+00
9684 +1.121117559e+00 +1.121117559e+00 +1.001121118e+03 +1.001121118e+03 +2.2209e+00 +4.6681e+00 -3.2278e+00 -1.1236e+00 +1.2753e+00 +4.6839e+00 +1.1286e+00 -2.2098e+00 +2.6790e+00 -3.4860e+00 -1.8661e+00 +4.1723e+00 +1.4963e+00 -2.2967e+00 -4.0267e+00 -2.6062e+00 -2.5115e+00 -3.1764e+00 -3.6425e+00 +1.2582e+00
9711 +1.041715570e+00 +1.041715570e+00 +1.001041716e+03 +1.001041716e+03 +1.9931e+00 +4.7800e+00 -3.3282e+00 -1.2510e+00 +1.2553e+00 +4.7349e+00 +1.0129e+00 -2.0123e+00 +2.2599e+00 -3.1937e+00 -2.0033e+00 +4.0578e+00 +1.5667e+00 -2.3978e+00 -4.1001e+00 -2.7250e+00 -2.5522e+00 -3.0881e+00 -3.3166e+00 +1.0375e+00
10444 +9.180575071e-01 +9.180575071e-01 +1.000918058e+03 +1.000918058e+03 +2.0845e+00 +4.7146e+00 -3.1481e+00 -1.0764e+00 +1.1181e+00 +4.7334e+00 +1.0322e+00 -2.0402e+00 +2.4235e+00 -3.5606e+00 -1.7130e+00 +3.9350e+00 +1.6890e+00 -2.5474e+00 -3.9979e+00 -2.7223e+00 -2.7211e+00 -3.1434e+00 -3.5696e+00 +1.0373e+00
11297 +8.856509884e-01 +8.856509884e-01 +1.000885651e+03 +1.000885651e+03 +1.9597e+00 +4.9382e+00 -3.0051e+00 -1.1104e+00 +7.9185e-01 +4.7474e+00 +7.5693e-01 -1.8385e+00 +2.3948e+00 -3.7989e+00 -1.9159e+00 +3.8379e+00 +1.5446e+00 -2.5308e+00 -3.8343e+00 -3.2049e+00 -2.5515e+00 -3.2279e+00 -3.4116e+00 +8.6893e-01
11750 +8.625922439e-01 +8.625922439e-01 +1.000862592e+03 +1.000862592e+03 +2.1550e+00 +4.8018e+00 -3.0734e+00 -1.1818e+00 +7.9222e-01 +4.6631e+00 +6.7378e-01 -2.0849e+00 +2.3055e+00 -3.8180e+00 -1.6930e+00 +3.9382e+00 +1.4150e+00 -2.5699e+00 -3.7330e+00 -2.9192e+00 -2.7958e+00 -3.0851e+00 -3.5615e+00 +9.2663e-01
11930 +7.638637372e-01 +7.638637372e-01 +1.000763864e+03 +1.000763864e+03 +2.1433e+00 +4.7034e+00 -3.4327e+00 -1.2717e+00 +9.5705e-01 +4.8183e+00 +8.8509e-01 -2.1488e+00 +2.6365e+00 -3.5030e+00 -1.7134e+00 +3.8848e+00 +1.5327e+00 -2.4195e+00 -3.7865e+00 -2.7869e+00 -2.8565e+00 -3.0391e+00 -3.6594e+00 +9.7559e-01
13646 +7.348742198e-01 +7.348742198e-01 +1.000734874e+03 +1.000734874e+03 +2.1730e+00 +4.8220e+00 -3.3581e+00 -1.2761e+00 +9.8078e-01 +4.7502e+00 +8.4755e-01 -2.2063e+00 +2.8138e+00 -3.6052e+00 -1.8079e+00 +3.7544e+00 +1.5048e+00 -2.5106e+00 -3.8384e+00 -2.8925e+00 -2.5534e+00 -3.1966e+00 -3.6602e+00 +1.0102e+00
15671 +7.198085846e-01 +7.198085846e-01 +1.000719809e+03 +1.000719809e+03 +2.0416e+00 +4.7405e+00 -3.3828e+00 -1.2211e+00 +9.7352e-01 +4.8270e+00 +9.0396e-01 -2.1017e+00 +2.5393e+00 -3.5538e+00 -1.8380e+00 +3.7682e+00 +1.5817e+00 -2.4969e+00 -3.8596e+00 -2.9398e+00 -2.6493e+00 -3.2997e+00 -3.5853e+00 +1.0092e+00
17857 +7.059819938e-01 +7.059819938e-01 +1.000705982e+03 +1.000705982e+03 +2.0374e+00 +4.7617e+00 -3.3537e+00 -1.1608e+00 +9.4470e-01 +4.7635e+00 +9.0097e-01 -2.2224e+00 +2.7119e+00 -3.5075e+00 -1.7721e+00 +3.7731e+00 +1.5734e+00 -2.5135e+00 -3.8997e+00 -2.8692e+00 -2.5750e+00 -3.0818e+00 -3.5604e+00 +9.7732e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.282343011e+01 +8.282343011e+01 +3.369343011e+01 +3.369343011e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 +8.084576415e+01 +8.084576415e+01 +3.171576415e+01 +3.171576415e+01 +7.3694e-01 -1.5579e-01 +1.6812e+00 +3.4361e+00 +2.0875e+00 +1.5036e+00 -4.6961e+00 +3.6549e+00 -1.0668e-01 +1.2080e+00 -1.9818e+00 +1.9497e+00 -1.6530e-01 -7.7237e-01 +1.3045e-01 +1.9602e+00 +1.5917e+00 -1.1298e+00 +9.5216e-01 -1.5476e+00
30 +7.839162585e+01 +7.839162585e+01 +2.926162585e+01 +2.926162585e+01 -6.2624e-01 -2.9117e-03 +2.0000e+00 +4.0189e+00 +3.0246e+00 +2.4105e+00 -4.1489e+00 +3.6727e+00 +6.4490e-01 +6.4594e-01 -1.6592e+00 +1.5963e+00 +6.0986e-01 +6.1357e-01 +3.8783e-02 +2.6173e+00 +1.7683e+00 -1.2122e+00 +8.7243e-01 -3.2512e+00
53 +7.648233641e+01 +7.648233641e+01 +2.735233641e+01 +2.735233641e+01 +2.8279e+00 -1.1830e+00 +6.9442e-01 +2.8552e+00 +1.4237e+00 +1.1475e+00 -4.3596e+00 +5.4833e+00 -3.1587e-01 +3.1963e+00 -3.2786e+00 +4.2660e-01 +4.2832e+00 +2.2660e+00 -1.2066e+00 +1.3903e+00 +4.8291e-01 -3.0690e+00 +1.8864e+00 -4.6369e+00
62 +7.514108990e+01 +7.514108990e+01 +2.601108990e+01 +2.601108990e+01 +4.1577e+00 -6.8236e-01 +2.3113e+00 +3.0409e+00 +3.3087e+00 -6.5127e-01 -5.1601e+00 +5.1712e+00 -4.0116e-01 +3.3601e+00 -3.3756e+00 -3.9460e-01 +3.7258e+00 +2.6653e+00 -1.3895e+00 +8.3742e-01 +9.7918e-01 -3.8201e+00 +2.1791e+00 -4.0062e+00
63 +7.398661347e+01 +7.398661347e+01 +2.485661347e+01 +2.485661347e+01 +1.6449e+00 -9.6601e-01 +6.9656e-01 +4.2488e+00 +2.8541e+00 +2.5578e+00 -5.7202e+00 +4.2212e+00 +1.0049e+00 +3.0231e+00 -4.4506e+00 +8.6535e-01 +3.4334e+00 +3.2012e+00 +3.7558e-01 +1.7874e+00 +1.0669e+00 -1.9408e+00 +1.5630e+00 -4.1803e+00
95 +7.148709717e+01 +7.148709717e+01 +2.235709717e+01 +2.235709717e+01 +1.3761e+00 +1.1138e+00 +1.0327e+00 +2.2755e+00 +3.4767e+00 +2.0927e+00 -5.4380e+00 +4.9805e+00 +2.0198e-01 +6.7553e+00 -2.3802e+00 +1.2033e-04 +2.9186e+00 +1.5147e+00 +2.1318e+00 +3.1570e-01 +4.7858e-01 +7.8662e-01 -3.2657e-01 -3.2456e+00
123 +6.599961968e+01 +6.599961968e+01 +1.686961968e+01 +1.686961968e+01 +1.7837e+00 +4.6174e-01 +7.4434e-01 -1.2489e+00 +3.6929e+00 +2.1526e+00 -4.5379e+00 +4.9978e+00 +4.5819e+00 +3.5205e+00 -4.4196e+00 +1.5657e+00 +3.9516e+00 +1.3958e+00 +4.6729e+00 -7.1674e-01 -2.1103e-01 +2.4263e-02 -8.7587e-01 -1.3076e+00
143 +5.291297316e+01 +5.291297316e+01 +3.782973164e+00 +3.782973164e+00 +4.4487e-01 +1.2483e+00 +5.8727e-01 -6.8316e-02 +3.7227e+00 +2.0686e+00 -5.9253e+00 +4.5866e+00 +4.1935e+00 +5.2209e+00 -4.2361e+00 -8.0272e-01 +2.9419e+00 +3.4708e+00 +4.4625e+00 -7.7217e-01 +2.0291e+00 -1.4484e+00 +1.6905e-02 -1.4644e+00
219 +4.961257289e+01 +4.961257289e+01 +4.825728915e-01 +4.825728915e-01 +5.4370e+00 +3.6746e+00 +1.7291e+00 +1.2231e+00 +4.6446e+00 +1.8041e+00 -4.0443e+00 +5.1151e+00 +3.3083e+00 +3.9032e+00 -4.4561e+00 -2.0949e+00 +2.3454e+00 +3.9495e+00 +3.6522e+00 +1.0050e+00 +2.7568e+00 -6.9124e-01 -1.2283e+00 -1.0710e+00
237 +4.657624038e+01 +4.657624038e+01 -2.553759621e+00 -2.553759621e+00 +4.2152e+00 +3.7452e+00 +2.4752e+00 -4.5360e-01 +6.1268e+00 +2.2641e+00 -4.2474e+00 +4.6411e+00 +2.5194e+00 +5.0286e+00 -4.2419e+00 -3.6589e+00 +7.0488e-01 +4.9938e+00 +1.6048e+00 +5.4775e-02 +1.5192e+00 -3.7069e-01 -6.0449e-01 -2.1120e+00
251 +4.151152607e+01 +4.151152607e+01 -7.618473934e+00 -7.618473934e+00 +3.4030e+00 +2.9692e+00 +2.3647e+00 -1.0131e+00 +4.5650e+00 +2.0567e+00 -4.9571e+00 +5.7748e+00 +3.4011e+00 +4.8949e+00 -5.1676e+00 -1.7116e+00 +2.6495e-02 +2.8351e+00 +3.8069e-01 +1.2344e+00 +7.9671e-01 -1.0409e+00 -3.9543e-01 -2.0126e+00
321 +3.908077013e+01 +3.908077013e+01 -1.004922987e+01 -1.004922987e+01 +3.8135e+00 +4.1466e+00 +1.3428e+00 +7.8470e-01 +4.5155e+00 +2.9814e+00 -4.2758e+00 +5.1415e+00 +3.7080e+00 +3.7218e+00 -4.1251e+00 -2.3292e+00 +3.8608e+00 +4.1334e+00 +9.4709e-02 +6.4281e-01 +4.3095e+00 +4.9264e-01 +1.4148e+00 -1.8952e+00
370 +2.947738500e+01 +2.947738500e+01 -1.965261500e+01 -1.965261500e+01 +2.8700e+00 +2.3774e+00 +1.1697e+00 +2.2555e-01 +5.1630e+00 +2.1471e+00 -3.2986e+00 +6.5024e+00 +2.4170e+00 +5.3586e+00 -3.4243e+00 -1.8688e+00 +4.5137e+00 +4.2884e+00 +2.0622e+00 +1.3944e+00 +9.7777e-01 -2.9192e+00 +2.2035e-01 -9.6321e-01
749 +2.672816634e+01 +2.672816634e+01 -2.240183366e+01 -2.240183366e+01 +1.7813e+00 +3.2291e+00 +2.2304e+00 +7.4269e-01 +2.1739e+00 +1.9702e+00 -4.3840e+00 +3.7569e+00 +1.8047e+00 +2.8182e+00 -3.0405e+00 +2.7977e-01 +4.4591e+00 +3.7373e+00 +1.2619e+00 +2.2005e-01 +9.8210e-01 -2.7783e+00 -3.1101e-01 -2.4478e+00
1049 +2.567637711e+01 +2.567637711e+01 -2.345362289e+01 -2.345362289e+01 +2.8723e+00 +1.0151e+00 +3.5972e+00 -3.0832e-02 +3.4930e+00 +2.3721e+00 -2.2432e+00 +3.3888e+00 +2.8640e+00 +4.5348e+00 -4.6624e+00 +4.8727e-01 +2.7232e+00 +3.8426e+00 +2.2659e+00 -1.0685e+00 +3.0949e+00 -3.7663e+00 +1.8481e-01 -1.2821e+00
1187 +1.872588241e+01 +1.872588241e+01 -3.040411759e+01 -3.040411759e+01 +2.1312e+00 +3.0514e+00 +3.6184e+00 +3.0796e-01 +4.3399e+00 +2.4641e+00 -3.7067e+00 +5.8307e+00 +3.8951e+00 +3.4307e+00 -3.2811e+00 +6.8253e-01 +3.3843e+00 +3.2519e+00 +1.7007e+00 +7.3419e-02 +1.0011e+00 -2.5226e+00 +2.0476e-01 -3.5741e+00
1507 +1.753271334e+01 +1.753271334e+01 -3.159728666e+01 -3.159728666e+01 +1.5964e+00 +3.7166e+00 +1.7079e+00 +1.1776e-01 +5.0922e+00 +2.2678e+00 -5.4427e+00 +4.7195e+00 +3.5288e+00 +4.6595e+00 -3.6584e+00 -1.6256e+00 +3.9161e+00 +3.8323e+00 +2.3607e-01 -2.9684e-02 +1.8638e+00 -1.3204e+00 -1.4494e+00 -3.2207e+00
1557 +1.302795208e+01 +1.302795208e+01 -3.610204792e+01 -3.610204792e+01 +8.8281e-01 +3.2932e+00 +3.0318e+00 -6.9235e-02 +3.5354e+00 +2.3627e+00 -2.8746e+00 +3.3674e+00 +3.0576e+00 +3.8648e+00 -3.4374e+00 +2.5927e-02 +4.0887e+00 +4.3858e+00 +2.1117e-01 +1.7603e+00 +3.1574e+00 -2.5195e+00 -4.6153e-01 -2.4768e+00
1563 +9.750891591e+00 +9.750891591e+00 -3.937910841e+01 -3.937910841e+01 +8.4394e-01 +3.4655e+00 +3.0327e+00 -5.6974e-01 +4.7986e+00 +3.4988e+00 -3.5942e+00 +2.9640e+00 +3.4467e+00 +3.0307e+00 -3.3668e+00 +9.5418e-02 +4.1140e+00 +4.4731e+00 +7.6375e-01 +6.8479e-01 +3.1734e+00 -2.7498e+00 -8.0881e-01 -1.9109e+00
3134 +9.465037302e+00 +9.465037302e+00 -3.966496270e+01 -3.966496270e+01 +3.4421e+00 +4.4870e+00 +3.1254e+00 -1.1230e-01 +4.5299e+00 +2.4544e+00 -3.1506e+00 +4.6510e+00 +2.9552e+00 +5.0729e+00 -4.4400e+00 -4.3006e-01 +2.5608e+00 +4.0144e+00 +1.6255e+00 -8.0660e-01 +2.6477e+00 -3.2895e+00 -7.2347e-01 -2.6840e+00
3369 +8.258939061e+00 +8.258939061e+00 -4.087106094e+01 -4.087106094e+01 +1.3476e+00 +4.3736e+00 +3.2452e+00 -8.6357e-03 +3.7971e+00 +3.0692e+00 -3.2488e+00 +3.4387e+00 +3.8213e+00 +4.0343e+00 -3.3267e+00 -3.7726e-01 +4.0046e+00 +3.0106e+00 +1.0643e+00 +7.2085e-01 +2.3232e+00 -2.0219e+00 -7.6684e-01 -2.8568e+00
3490 +7.332081733e+00 +7.332081733e+00 -4.179791827e+01 -4.179791827e+01 +1.9977e+00 +3.0625e+00 +2.8401e+00 -1.9523e-01 +3.5769e+00 +2.8545e+00 -3.3683e+00 +4.7528e+00 +3.4651e+00 +4.1265e+00 -4.8404e+00 -1.0735e+00 +3.1534e+00 +3.5969e+00 +1.3838e+00 +1.3921e-01 +3.2594e+00 -1.9188e+00 -1.2027e+00 -2.1688e+00
4031 +6.646717339e+00 +6.646717339e+00 -4.248328266e+01 -4.248328266e+01 +1.7434e+00 +4.2654e+00 +2.5941e+00 +4.6880e-01 +4.2990e+00 +3.2468e+00 -2.9785e+00 +4.0916e+00 +3.5452e+00 +3.6909e+00 -3.9239e+00 -7.3361e-01 +4.1074e+00 +4.0826e+00 +1.7341e+00 -1.4271e-01 +2.7492e+00 -2.6922e+00 -2.6569e-01 -1.7374e+00
5201 +6.546158612e+00 +6.546158612e+00 -4.258384139e+01 -4.258384139e+01 +1.8356e+00 +3.6806e+00 +3.2457e+00 +2.3399e-01 +3.8247e+00 +2.5898e+00 -2.8639e+00 +4.4775e+00 +2.9807e+00 +3.8603e+00 -3.7920e+00 -1.3857e+00 +3.3567e+00 +3.6172e+00 +1.5207e+00 +9.5832e-02 +3.2311e+00 -2.5912e+00 +1.2544e-01 -2.0765e+00
5202 +5.556966782e+00 +5.556966782e+00 -4.357303322e+01 -4.357303322e+01 +1.2428e+00 +3.3306e+00 +3.4012e+00 -1.0167e-01 +5.0235e+00 +2.5354e+00 -3.3386e+00 +4.4181e+00 +3.3498e+00 +3.5785e+00 -3.7677e+00 -1.0966e+00 +2.9642e+00 +3.6099e+00 +1.6878e+00 +1.2630e-01 +2.9810e+00 -2.5328e+00 -2.7278e-01 -1.8418e+00
5791 +5.330901770e+00 +5.330901770e+00 -4.379909823e+01 -4.379909823e+01 +2.2486e+00 +3.7595e+00 +3.7019e+00 -1.3122e-01 +4.3720e+00 +3.1541e+00 -2.9331e+00 +4.2512e+00 +3.2893e+00 +4.1760e+00 -4.6654e+00 -7.8841e-01 +3.1796e+00 +4.0377e+00 +1.1117e+00 -1.8859e-01 +3.0158e+00 -2.5210e+00 -5.8829e-01 -2.5391e+00
6092 +5.246099676e+00 +5.246099676e+00 -4.388390032e+01 -4.388390032e+01 +1.8420e+00 +3.8863e+00 +2.9677e+00 -2.2474e-01 +4.1897e+00 +3.2269e+00 -2.7533e+00 +3.9796e+00 +3.3607e+00 +4.0874e+00 -3.6652e+00 -1.0354e+00 +2.8005e+00 +3.9728e+00 +2.0905e+00 -1.2638e-01 +2.5737e+00 -2.5333e+00 -4.3023e-01 -2.8197e+00
6449 +5.126511815e+00 +5.126511815e+00 -4.400348818e+01 -4.400348818e+01 +1.7062e+00 +3.4235e+00 +3.1919e+00 -2.4481e-01 +4.8491e+00 +3.1892e+00 -2.9101e+00 +4.2448e+00 +2.7581e+00 +3.6704e+00 -4.6742e+00 -1.1563e+00 +2.8221e+00 +4.2720e+00 +9.8003e-01 +3.3894e-01 +2.5127e+00 -2.7732e+00 -1.2493e+00 -2.6503e+00
6457 +4.975172639e+00 +4.975172639e+00 -4.415482736e+01 -4.415482736e+01 +1.7061e+00 +3.9333e+00 +3.2930e+00 -2.7487e-01 +4.8818e+00 +3.0761e+00 -2.9434e+00 +4.2675e+00 +2.6079e+00 +3.6638e+00 -4.5251e+00 -1.2736e+00 +3.0883e+00 +4.1046e+00 +1.5233e+00 +4.5926e-01 +2.5669e+00 -2.7666e+00 -8.7843e-01 -3.1773e+00
6465 +4.683399596e+00 +4.683399596e+00 -4.444660040e+01 -4.444660040e+01 +1.5809e+00 +3.6315e+00 +3.3081e+00 -1.6593e-01 +5.0492e+00 +2.8374e+00 -2.8061e+00 +4.1332e+00 +2.8516e+00 +3.4860e+00 -4.0400e+00 -1.0957e+00 +3.1532e+00 +4.5133e+00 +1.2545e+00 +4.9200e-01 +2.7844e+00 -2.5597e+00 -9.8250e-01 -3.0663e+00
6638 +3.969627280e+00 +3.969627280e+00 -4.516037272e+01 -4.516037272e+01 +1.3786e+00 +3.3848e+00 +3.0460e+00 -4.3730e-01 +4.8190e+00 +2.6379e+00 -2.4294e+00 +4.3631e+00 +3.1605e+00 +4.0155e+00 -3.7235e+00 -9.9032e-01 +2.9183e+00 +3.5681e+00 +1.3054e+00 +3.6836e-01 +2.2515e+00 -2.5498e+00 -5.1468e-01 -2.3671e+00
6803 +3.853607684e+00 +3.853607684e+00 -4.527639232e+01 -4.527639232e+01 +1.9145e+00 +3.7084e+00 +2.6667e+00 +7.6389e-02 +4.7015e+00 +2.5966e+00 -2.7889e+00 +4.1147e+00 +3.4057e+00 +3.7211e+00 -3.9580e+00 -8.1199e-01 +2.8500e+00 +3.8440e+00 +1.3780e+00 +3.3898e-01 +2.4067e+00 -2.3851e+00 -8.1630e-01 -2.5067e+00
7237 +3.607757859e+00 +3.607757859e+00 -4.552224214e+01 -4.552224214e+01 +1.5822e+00 +3.4315e+00 +3.1246e+00 -8.8120e-01 +4.7632e+00 +3.2527e+00 -2.8991e+00 +4.5017e+00 +3.2167e+00 +4.0432e+00 -3.9330e+00 -9.5606e-01 +2.8001e+00 +4.1482e+00 +1.3774e+00 +5.8807e-01 +2.4552e+00 -2.5855e+00 -9.9253e-01 -2.5610e+00
7630 +3.332222122e+00 +3.332222122e+00 -4.579777788e+01 -4.579777788e+01 +1.6932e+00 +3.7425e+00 +2.6413e+00 -4.9814e-01 +4.4699e+00 +2.9301e+00 -2.9462e+00 +4.6276e+00 +3.3134e+00 +3.7094e+00 -4.1685e+00 -1.1260e+00 +2.8639e+00 +3.9851e+00 +1.6495e+00 +3.3761e-01 +2.4790e+00 -2.8357e+00 -9.7045e-01 -2.3827e+00
8233 +2.927772242e+00 +2.927772242e+00 -4.620222776e+01 -4.620222776e+01 +1.8638e+00 +3.5292e+00 +3.0887e+00 -5.1668e-01 +4.6804e+00 +2.9951e+00 -3.0816e+00 +4.7145e+00 +3.4373e+00 +4.0367e+00 -4.0167e+00 -8.9221e-01 +3.1698e+00 +3.7932e+00 +1.2849e+00 +2.6891e-01 +2.2608e+00 -2.6484e+00 -8.5740e-01 -2.4284e+00
9635 +2.880799107e+00 +2.880799107e+00 -4.624920089e+01 -4.624920089e+01 +1.7518e+00 +3.7641e+00 +2.9222e+00 -1.9979e-01 +4.7408e+00 +2.8902e+00 -3.0479e+00 +4.5152e+00 +3.1148e+00 +3.9461e+00 -3.7858e+00 -9.7534e-01 +3.3311e+00 +3.9727e+00 +1.2404e+00 +1.1744e-01 +2.9060e+00 -2.5147e+00 -7.0174e-01 -2.3304e+00
