% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
33205 +5.985093701e-01 +5.985093701e-01 +2.947485094e+02 +2.947485094e+02 +2.6272e+00 +4.3129e-01 -1.2428e+00 +2.0266e+00 +3.9629e+00 +2.2509e+00 -9.8820e-01 -1.5138e+00 +1.6540e+00 -3.4756e+00 +2.4808e+00 -3.9885e+00 +2.3305e+00 -1.4469e+00 +9.5544e-01 -5.1678e-01 -2.5506e+00 -2.0613e+00 +9.5555e-01 -1.8389e+00
33694 +5.680693290e-01 +5.680693290e-01 +2.947180693e+02 +2.947180693e+02 +2.6261e+00 +4.3127e-01 -1.2431e+00 +2.0258e+00 +3.9625e+00 +2.2519e+00 -9.8801e-01 -1.5145e+00 +1.6532e+00 -3.4742e+00 +2.4815e+00 -3.9895e+00 +2.3312e+00 -1.4474e+00 +9.5550e-01 -5.1807e-01 -2.5497e+00 -2.0616e+00 +9.5454e-01 -1.8392e+00
34086 +5.398185022e-01 +5.398185022e-01 +2.946898185e+02 +2.946898185e+02 +2.6278e+00 +4.3231e-01 -1.2415e+00 +2.0265e+00 +3.9632e+00 +2.2512e+00 -9.8919e-01 -1.5143e+00 +1.6538e+00 -3.4765e+00 +2.4834e+00 -3.9907e+00 +2.3322e+00 -1.4467e+00 +9.5583e-01 -5.1649e-01 -2.5516e+00 -2.0609e+00 +9.5669e-01 -1.8386e+00
34201 +5.271329997e-01 +5.271329997e-01 +2.946771330e+02 +2.946771330e+02 +2.6266e+00 +4.3196e-01 -1.2426e+00 +2.0273e+00 +3.9643e+00 +2.2516e+00 -9.8774e-01 -1.5154e+00 +1.6535e+00 -3.4767e+00 +2.4827e+00 -3.9904e+00 +2.3313e+00 -1.4469e+00 +9.5468e-01 -5.1841e-01 -2.5489e+00 -2.0604e+00 +9.5549e-01 -1.8397e+00
34282 +5.140356400e-01 +5.140356400e-01 +2.946640356e+02 +2.946640356e+02 +2.6270e+00 +4.3217e-01 -1.2428e+00 +2.0276e+00 +3.9617e+00 +2.2514e+00 -9.8934e-01 -1.5146e+00 +1.6525e+00 -3.4763e+00 +2.4839e+00 -3.9892e+00 +2.3325e+00 -1.4482e+00 +9.5581e-01 -5.1792e-01 -2.5504e+00 -2.0604e+00 +9.5472e-01 -1.8389e+00
34350 +4.928816170e-01 +4.928816170e-01 +2.946428816e+02 +2.946428816e+02 +2.6274e+00 +4.3194e-01 -1.2429e+00 +2.0272e+00 +3.9630e+00 +2.2511e+00 -9.8941e-01 -1.5146e+00 +1.6527e+00 -3.4757e+00 +2.4819e+00 -3.9899e+00 +2.3310e+00 -1.4479e+00 +9.5610e-01 -5.1830e-01 -2.5499e+00 -2.0617e+00 +9.5486e-01 -1.8393e+00
34588 +4.803805570e-01 +4.803805570e-01 +2.946303806e+02 +2.946303806e+02 +2.6252e+00 +4.3109e-01 -1.2432e+00 +2.0273e+00 +3.9625e+00 +2.2511e+00 -9.8908e-01 -1.5139e+00 +1.6539e+00 -3.4752e+00 +2.4823e+00 -3.9896e+00 +2.3323e+00 -1.4465e+00 +9.5502e-01 -5.1836e-01 -2.5496e+00 -2.0609e+00 +9.5582e-01 -1.8396e+00
34595 +4.322902640e-01 +4.322902640e-01 +2.945822903e+02 +2.945822903e+02 +2.6253e+00 +4.3115e-01 -1.2439e+00 +2.0275e+00 +3.9624e+00 +2.2513e+00 -9.8987e-01 -1.5146e+00 +1.6527e+00 -3.4760e+00 +2.4829e+00 -3.9896e+00 +2.3321e+00 -1.4476e+00 +9.5493e-01 -5.1842e-01 -2.5496e+00 -2.0606e+00 +9.5614e-01 -1.8392e+00
34629 +4.024793565e-01 +4.024793565e-01 +2.945524794e+02 +2.945524794e+02 +2.6259e+00 +4.3175e-01 -1.2442e+00 +2.0279e+00 +3.9630e+00 +2.2518e+00 -9.8928e-01 -1.5143e+00 +1.6523e+00 -3.4764e+00 +2.4841e+00 -3.9886e+00 +2.3321e+00 -1.4474e+00 +9.5498e-01 -5.1811e-01 -2.5491e+00 -2.0605e+00 +9.5530e-01 -1.8397e+00
34680 +3.944284824e-01 +3.944284824e-01 +2.945444285e+02 +2.945444285e+02 +2.6252e+00 +4.3096e-01 -1.2444e+00 +2.0268e+00 +3.9638e+00 +2.2516e+00 -9.8916e-01 -1.5139e+00 +1.6530e+00 -3.4757e+00 +2.4834e+00 -3.9889e+00 +2.3325e+00 -1.4481e+00 +9.5520e-01 -5.1707e-01 -2.5485e+00 -2.0606e+00 +9.5471e-01 -1.8391e+00
34688 +3.694857010e-01 +3.694857010e-01 +2.945194857e+02 +2.945194857e+02 +2.6261e+00 +4.3071e-01 -1.2438e+00 +2.0274e+00 +3.9641e+00 +2.2514e+00 -9.8870e-01 -1.5132e+00 +1.6532e+00 -3.4759e+00 +2.4839e+00 -3.9889e+00 +2.3322e+00 -1.4480e+00 +9.5571e-01 -5.1704e-01 -2.5486e+00 -2.0605e+00 +9.5515e-01 -1.8390e+00
35360 +3.541082151e-01 +3.541082151e-01 +2.945041082e+02 +2.945041082e+02 +2.6257e+00 +4.3144e-01 -1.2430e+00 +2.0266e+00 +3.9629e+00 +2.2509e+00 -9.8858e-01 -1.5142e+00 +1.6534e+00 -3.4750e+00 +2.4834e+00 -3.9887e+00 +2.3323e+00 -1.4473e+00 +9.5519e-01 -5.1705e-01 -2.5492e+00 -2.0617e+00 +9.5566e-01 -1.8390e+00
35666 +3.023904372e-01 +3.023904372e-01 +2.944523904e+02 +2.944523904e+02 +2.6266e+00 +4.3160e-01 -1.2424e+00 +2.0268e+00 +3.9627e+00 +2.2504e+00 -9.8837e-01 -1.5138e+00 +1.6535e+00 -3.4757e+00 +2.4828e+00 -3.9899e+00 +2.3325e+00 -1.4468e+00 +9.5525e-01 -5.1711e-01 -2.5493e+00 -2.0607e+00 +9.5550e-01 -1.8379e+00
36019 +2.939561987e-01 +2.939561987e-01 +2.944439562e+02 +2.944439562e+02 +2.6261e+00 +4.3073e-01 -1.2437e+00 +2.0276e+00 +3.9639e+00 +2.2507e+00 -9.8910e-01 -1.5146e+00 +1.6538e+00 -3.4752e+00 +2.4827e+00 -3.9903e+00 +2.3322e+00 -1.4486e+00 +9.5586e-01 -5.1886e-01 -2.5487e+00 -2.0608e+00 +9.5501e-01 -1.8392e+00
36022 +2.764689278e-01 +2.764689278e-01 +2.944264689e+02 +2.944264689e+02 +2.6261e+00 +4.3036e-01 -1.2435e+00 +2.0278e+00 +3.9638e+00 +2.2509e+00 -9.8880e-01 -1.5145e+00 +1.6540e+00 -3.4758e+00 +2.4827e+00 -3.9899e+00 +2.3322e+00 -1.4485e+00 +9.5584e-01 -5.1837e-01 -2.5488e+00 -2.0606e+00 +9.5510e-01 -1.8396e+00
37216 +2.555910932e-01 +2.555910932e-01 +2.944055911e+02 +2.944055911e+02 +2.6259e+00 +4.3157e-01 -1.2432e+00 +2.0267e+00 +3.9635e+00 +2.2508e+00 -9.8863e-01 -1.5147e+00 +1.6534e+00 -3.4753e+00 +2.4834e+00 -3.9895e+00 +2.3325e+00 -1.4479e+00 +9.5503e-01 -5.1698e-01 -2.5488e+00 -2.0609e+00 +9.5572e-01 -1.8390e+00
37238 +2.009922187e-01 +2.009922187e-01 +2.943509922e+02 +2.943509922e+02 +2.6261e+00 +4.3140e-01 -1.2432e+00 +2.0267e+00 +3.9634e+00 +2.2511e+00 -9.8907e-01 -1.5148e+00 +1.6535e+00 -3.4754e+00 +2.4827e+00 -3.9892e+00 +2.3323e+00 -1.4481e+00 +9.5504e-01 -5.1793e-01 -2.5491e+00 -2.0607e+00 +9.5575e-01 -1.8391e+00
38437 +1.823330193e-01 +1.823330193e-01 +2.943323330e+02 +2.943323330e+02 +2.6258e+00 +4.3124e-01 -1.2433e+00 +2.0274e+00 +3.9634e+00 +2.2511e+00 -9.8849e-01 -1.5144e+00 +1.6536e+00 -3.4755e+00 +2.4831e+00 -3.9896e+00 +2.3324e+00 -1.4484e+00 +9.5520e-01 -5.1860e-01 -2.5485e+00 -2.0607e+00 +9.5517e-01 -1.8391e+00
38455 +1.594994205e-01 +1.594994205e-01 +2.943094994e+02 +2.943094994e+02 +2.6257e+00 +4.3117e-01 -1.2431e+00 +2.0272e+00 +3.9638e+00 +2.2510e+00 -9.8852e-01 -1.5148e+00 +1.6535e+00 -3.4753e+00 +2.4833e+00 -3.9895e+00 +2.3323e+00 -1.4480e+00 +9.5524e-01 -5.1828e-01 -2.5488e+00 -2.0606e+00 +9.5528e-01 -1.8391e+00
39503 +1.298998068e-01 +1.298998068e-01 +2.942798998e+02 +2.942798998e+02 +2.6257e+00 +4.3109e-01 -1.2433e+00 +2.0272e+00 +3.9639e+00 +2.2511e+00 -9.8889e-01 -1.5146e+00 +1.6534e+00 -3.4754e+00 +2.4830e+00 -3.9897e+00 +2.3322e+00 -1.4482e+00 +9.5486e-01 -5.1854e-01 -2.5487e+00 -2.0607e+00 +9.5513e-01 -1.8393e+00
39716 +1.223552365e-01 +1.223552365e-01 +2.942723552e+02 +2.942723552e+02 +2.6259e+00 +4.3110e-01 -1.2434e+00 +2.0270e+00 +3.9634e+00 +2.2511e+00 -9.8871e-01 -1.5150e+00 +1.6536e+00 -3.4754e+00 +2.4829e+00 -3.9896e+00 +2.3322e+00 -1.4483e+00 +9.5492e-01 -5.1860e-01 -2.5486e+00 -2.0605e+00 +9.5489e-01 -1.8393e+00
39838 +1.201811513e-01 +1.201811513e-01 +2.942701812e+02 +2.942701812e+02 +2.6262e+00 +4.3088e-01 -1.2432e+00 +2.0275e+00 +3.9636e+00 +2.2513e+00 -9.8877e-01 -1.5147e+00 +1.6533e+00 -3.4755e+00 +2.4830e+00 -3.9899e+00 +2.3319e+00 -1.4482e+00 +9.5498e-01 -5.1865e-01 -2.5485e+00 -2.0603e+00 +9.5495e-01 -1.8392e+00
40133 +1.132455416e-01 +1.132455416e-01 +2.942632455e+02 +2.942632455e+02 +2.6257e+00 +4.3089e-01 -1.2430e+00 +2.0273e+00 +3.9638e+00 +2.2513e+00 -9.8865e-01 -1.5148e+00 +1.6533e+00 -3.4755e+00 +2.4830e+00 -3.9899e+00 +2.3322e+00 -1.4481e+00 +9.5512e-01 -5.1869e-01 -2.5488e+00 -2.0606e+00 +9.5501e-01 -1.8390e+00
40651 +1.119008919e-01 +1.119008919e-01 +2.942619009e+02 +2.942619009e+02 +2.6261e+00 +4.3095e-01 -1.2431e+00 +2.0270e+00 +3.9637e+00 +2.2516e+00 -9.8878e-01 -1.5148e+00 +1.6536e+00 -3.4755e+00 +2.4829e+00 -3.9898e+00 +2.3319e+00 -1.4480e+00 +9.5515e-01 -5.1847e-01 -2.5487e+00 -2.0606e+00 +9.5500e-01 -1.8390e+00
40665 +1.074883972e-01 +1.074883972e-01 +2.942574884e+02 +2.942574884e+02 +2.6260e+00 +4.3105e-01 -1.2431e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8876e-01 -1.5150e+00 +1.6538e+00 -3.4755e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4478e+00 +9.5514e-01 -5.1840e-01 -2.5489e+00 -2.0604e+00 +9.5510e-01 -1.8392e+00
41213 +9.940616777e-02 +9.940616777e-02 +2.942494062e+02 +2.942494062e+02 +2.6263e+00 +4.3118e-01 -1.2430e+00 +2.0272e+00 +3.9636e+00 +2.2512e+00 -9.8879e-01 -1.5150e+00 +1.6534e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3320e+00 -1.4479e+00 +9.5500e-01 -5.1829e-01 -2.5490e+00 -2.0606e+00 +9.5507e-01 -1.8391e+00
41429 +9.085576534e-02 +9.085576534e-02 +2.942408558e+02 +2.942408558e+02 +2.6259e+00 +4.3109e-01 -1.2432e+00 +2.0274e+00 +3.9638e+00 +2.2514e+00 -9.8899e-01 -1.5149e+00 +1.6532e+00 -3.4755e+00 +2.4829e+00 -3.9898e+00 +2.3320e+00 -1.4481e+00 +9.5499e-01 -5.1876e-01 -2.5487e+00 -2.0606e+00 +9.5484e-01 -1.8391e+00
41690 +8.731858069e-02 +8.731858069e-02 +2.942373186e+02 +2.942373186e+02 +2.6260e+00 +4.3117e-01 -1.2431e+00 +2.0273e+00 +3.9636e+00 +2.2514e+00 -9.8888e-01 -1.5148e+00 +1.6533e+00 -3.4757e+00 +2.4831e+00 -3.9896e+00 +2.3322e+00 -1.4476e+00 +9.5516e-01 -5.1816e-01 -2.5489e+00 -2.0606e+00 +9.5528e-01 -1.8392e+00
41825 +8.040500007e-02 +8.040500007e-02 +2.942304050e+02 +2.942304050e+02 +2.6260e+00 +4.3113e-01 -1.2431e+00 +2.0272e+00 +3.9634e+00 +2.2513e+00 -9.8887e-01 -1.5146e+00 +1.6533e+00 -3.4758e+00 +2.4831e+00 -3.9896e+00 +2.3322e+00 -1.4477e+00 +9.5503e-01 -5.1810e-01 -2.5491e+00 -2.0606e+00 +9.5523e-01 -1.8390e+00
42623 +7.671212930e-02 +7.671212930e-02 +2.942267121e+02 +2.942267121e+02 +2.6260e+00 +4.3111e-01 -1.2433e+00 +2.0270e+00 +3.9635e+00 +2.2514e+00 -9.8871e-01 -1.5149e+00 +1.6535e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3319e+00 -1.4480e+00 +9.5516e-01 -5.1829e-01 -2.5487e+00 -2.0607e+00 +9.5512e-01 -1.8390e+00
42766 +6.787751558e-02 +6.787751558e-02 +2.942178775e+02 +2.942178775e+02 +2.6261e+00 +4.3120e-01 -1.2430e+00 +2.0271e+00 +3.9635e+00 +2.2513e+00 -9.8871e-01 -1.5147e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4475e+00 +9.5503e-01 -5.1803e-01 -2.5486e+00 -2.0604e+00 +9.5531e-01 -1.8390e+00
42773 +6.548140411e-02 +6.548140411e-02 +2.942154814e+02 +2.942154814e+02 +2.6261e+00 +4.3132e-01 -1.2431e+00 +2.0271e+00 +3.9636e+00 +2.2513e+00 -9.8880e-01 -1.5146e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9895e+00 +2.3321e+00 -1.4474e+00 +9.5502e-01 -5.1810e-01 -2.5487e+00 -2.0604e+00 +9.5539e-01 -1.8391e+00
42783 +6.102588962e-02 +6.102588962e-02 +2.942110259e+02 +2.942110259e+02 +2.6262e+00 +4.3120e-01 -1.2431e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8875e-01 -1.5146e+00 +1.6533e+00 -3.4757e+00 +2.4831e+00 -3.9895e+00 +2.3320e+00 -1.4475e+00 +9.5495e-01 -5.1811e-01 -2.5488e+00 -2.0605e+00 +9.5518e-01 -1.8390e+00
43659 +5.969268622e-02 +5.969268622e-02 +2.942096927e+02 +2.942096927e+02 +2.6258e+00 +4.3093e-01 -1.2433e+00 +2.0272e+00 +3.9636e+00 +2.2515e+00 -9.8880e-01 -1.5151e+00 +1.6533e+00 -3.4755e+00 +2.4830e+00 -3.9898e+00 +2.3321e+00 -1.4481e+00 +9.5495e-01 -5.1874e-01 -2.5486e+00 -2.0606e+00 +9.5497e-01 -1.8392e+00
43719 +5.700599120e-02 +5.700599120e-02 +2.942070060e+02 +2.942070060e+02 +2.6259e+00 +4.3090e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8882e-01 -1.5150e+00 +1.6534e+00 -3.4754e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4480e+00 +9.5512e-01 -5.1851e-01 -2.5486e+00 -2.0606e+00 +9.5511e-01 -1.8391e+00
43736 +5.314725478e-02 +5.314725478e-02 +2.942031473e+02 +2.942031473e+02 +2.6259e+00 +4.3094e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2515e+00 -9.8878e-01 -1.5150e+00 +1.6534e+00 -3.4755e+00 +2.4831e+00 -3.9898e+00 +2.3322e+00 -1.4480e+00 +9.5514e-01 -5.1863e-01 -2.5485e+00 -2.0606e+00 +9.5514e-01 -1.8391e+00
44018 +4.878025416e-02 +4.878025416e-02 +2.941987803e+02 +2.941987803e+02 +2.6258e+00 +4.3107e-01 -1.2432e+00 +2.0271e+00 +3.9637e+00 +2.2515e+00 -9.8875e-01 -1.5148e+00 +1.6534e+00 -3.4754e+00 +2.4831e+00 -3.9897e+00 +2.3322e+00 -1.4478e+00 +9.5507e-01 -5.1840e-01 -2.5485e+00 -2.0604e+00 +9.5511e-01 -1.8391e+00
44063 +4.692003907e-02 +4.692003907e-02 +2.941969200e+02 +2.941969200e+02 +2.6258e+00 +4.3115e-01 -1.2432e+00 +2.0271e+00 +3.9635e+00 +2.2514e+00 -9.8883e-01 -1.5149e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9897e+00 +2.3322e+00 -1.4479e+00 +9.5505e-01 -5.1842e-01 -2.5485e+00 -2.0605e+00 +9.5525e-01 -1.8391e+00
44805 +4.368222911e-02 +4.368222911e-02 +2.941936822e+02 +2.941936822e+02 +2.6259e+00 +4.3115e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8887e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9898e+00 +2.3322e+00 -1.4479e+00 +9.5503e-01 -5.1843e-01 -2.5487e+00 -2.0606e+00 +9.5523e-01 -1.8391e+00
45006 +4.293557399e-02 +4.293557399e-02 +2.941929356e+02 +2.941929356e+02 +2.6260e+00 +4.3104e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8880e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4479e+00 +9.5503e-01 -5.1843e-01 -2.5485e+00 -2.0605e+00 +9.5509e-01 -1.8391e+00
45768 +4.261531217e-02 +4.261531217e-02 +2.941926153e+02 +2.941926153e+02 +2.6260e+00 +4.3117e-01 -1.2431e+00 +2.0271e+00 +3.9635e+00 +2.2514e+00 -9.8881e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4832e+00 -3.9897e+00 +2.3322e+00 -1.4479e+00 +9.5516e-01 -5.1824e-01 -2.5486e+00 -2.0605e+00 +9.5527e-01 -1.8390e+00
45791 +4.067932514e-02 +4.067932514e-02 +2.941906793e+02 +2.941906793e+02 +2.6260e+00 +4.3109e-01 -1.2431e+00 +2.0271e+00 +3.9635e+00 +2.2514e+00 -9.8881e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4832e+00 -3.9896e+00 +2.3322e+00 -1.4478e+00 +9.5514e-01 -5.1827e-01 -2.5487e+00 -2.0605e+00 +9.5530e-01 -1.8390e+00
45933 +3.865391668e-02 +3.865391668e-02 +2.941886539e+02 +2.941886539e+02 +2.6259e+00 +4.3101e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8889e-01 -1.5148e+00 +1.6532e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3322e+00 -1.4479e+00 +9.5501e-01 -5.1843e-01 -2.5486e+00 -2.0606e+00 +9.5510e-01 -1.8391e+00
45951 +3.204457395e-02 +3.204457395e-02 +2.941820446e+02 +2.941820446e+02 +2.6259e+00 +4.3106e-01 -1.2433e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8887e-01 -1.5149e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3322e+00 -1.4479e+00 +9.5502e-01 -5.1845e-01 -2.5485e+00 -2.0606e+00 +9.5518e-01 -1.8391e+00
46931 +3.113967527e-02 +3.113967527e-02 +2.941811397e+02 +2.941811397e+02 +2.6260e+00 +4.3107e-01 -1.2432e+00 +2.0271e+00 +3.9635e+00 +2.2514e+00 -9.8881e-01 -1.5149e+00 +1.6534e+00 -3.4755e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4479e+00 +9.5502e-01 -5.1836e-01 -2.5487e+00 -2.0605e+00 +9.5520e-01 -1.8391e+00
46978 +3.013971521e-02 +3.013971521e-02 +2.941801397e+02 +2.941801397e+02 +2.6259e+00 +4.3112e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2513e+00 -9.8877e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4479e+00 +9.5502e-01 -5.1842e-01 -2.5487e+00 -2.0605e+00 +9.5518e-01 -1.8391e+00
47018 +2.849390129e-02 +2.849390129e-02 +2.941784939e+02 +2.941784939e+02 +2.6259e+00 +4.3105e-01 -1.2433e+00 +2.0272e+00 +3.9637e+00 +2.2514e+00 -9.8875e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4479e+00 +9.5500e-01 -5.1840e-01 -2.5486e+00 -2.0605e+00 +9.5512e-01 -1.8391e+00
48372 +2.799990606e-02 +2.799990606e-02 +2.941779999e+02 +2.941779999e+02 +2.6261e+00 +4.3119e-01 -1.2432e+00 +2.0271e+00 +3.9635e+00 +2.2514e+00 -9.8879e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5501e-01 -5.1834e-01 -2.5487e+00 -2.0605e+00 +9.5519e-01 -1.8390e+00
48663 +2.717096462e-02 +2.717096462e-02 +2.941771710e+02 +2.941771710e+02 +2.6260e+00 +4.3117e-01 -1.2432e+00 +2.0272e+00 +3.9635e+00 +2.2514e+00 -9.8878e-01 -1.5148e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5503e-01 -5.1830e-01 -2.5487e+00 -2.0606e+00 +9.5517e-01 -1.8391e+00
48665 +2.679790344e-02 +2.679790344e-02 +2.941767979e+02 +2.941767979e+02 +2.6260e+00 +4.3116e-01 -1.2431e+00 +2.0272e+00 +3.9635e+00 +2.2514e+00 -9.8877e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4477e+00 +9.5503e-01 -5.1826e-01 -2.5487e+00 -2.0605e+00 +9.5517e-01 -1.8391e+00
48738 +2.498277204e-02 +2.498277204e-02 +2.941749828e+02 +2.941749828e+02 +2.6261e+00 +4.3118e-01 -1.2432e+00 +2.0271e+00 +3.9635e+00 +2.2513e+00 -9.8878e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5500e-01 -5.1825e-01 -2.5487e+00 -2.0605e+00 +9.5523e-01 -1.8391e+00
48745 +2.427415884e-02 +2.427415884e-02 +2.941742742e+02 +2.941742742e+02 +2.6260e+00 +4.3117e-01 -1.2432e+00 +2.0272e+00 +3.9635e+00 +2.2513e+00 -9.8880e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4477e+00 +9.5501e-01 -5.1825e-01 -2.5487e+00 -2.0605e+00 +9.5521e-01 -1.8390e+00
48784 +2.139996311e-02 +2.139996311e-02 +2.941714000e+02 +2.941714000e+02 +2.6260e+00 +4.3112e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8879e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5499e-01 -5.1827e-01 -2.5487e+00 -2.0605e+00 +9.5523e-01 -1.8390e+00
48798 +2.068435351e-02 +2.068435351e-02 +2.941706844e+02 +2.941706844e+02 +2.6260e+00 +4.3111e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8877e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5503e-01 -5.1830e-01 -2.5487e+00 -2.0605e+00 +9.5523e-01 -1.8391e+00
48834 +1.949931507e-02 +1.949931507e-02 +2.941694993e+02 +2.941694993e+02 +2.6260e+00 +4.3116e-01 -1.2432e+00 +2.0272e+00 +3.9635e+00 +2.2514e+00 -9.8880e-01 -1.5148e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4477e+00 +9.5500e-01 -5.1831e-01 -2.5487e+00 -2.0606e+00 +9.5522e-01 -1.8390e+00
49784 +1.873110119e-02 +1.873110119e-02 +2.941687311e+02 +2.941687311e+02 +2.6260e+00 +4.3114e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8879e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4478e+00 +9.5500e-01 -5.1834e-01 -2.5486e+00 -2.0605e+00 +9.5524e-01 -1.8391e+00
50189 +1.805231810e-02 +1.805231810e-02 +2.941680523e+02 +2.941680523e+02 +2.6260e+00 +4.3115e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2513e+00 -9.8876e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3322e+00 -1.4478e+00 +9.5505e-01 -5.1831e-01 -2.5487e+00 -2.0606e+00 +9.5521e-01 -1.8391e+00
50317 +1.767938702e-02 +1.767938702e-02 +2.941676794e+02 +2.941676794e+02 +2.6259e+00 +4.3113e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8878e-01 -1.5148e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4478e+00 +9.5503e-01 -5.1834e-01 -2.5487e+00 -2.0605e+00 +9.5522e-01 -1.8391e+00
50330 +1.441375262e-02 +1.441375262e-02 +2.941644138e+02 +2.941644138e+02 +2.6260e+00 +4.3112e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8881e-01 -1.5148e+00 +1.6533e+00 -3.4755e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4478e+00 +9.5503e-01 -5.1835e-01 -2.5486e+00 -2.0605e+00 +9.5519e-01 -1.8391e+00
51685 +1.408694336e-02 +1.408694336e-02 +2.941640869e+02 +2.941640869e+02 +2.6260e+00 +4.3114e-01 -1.2432e+00 +2.0272e+00 +3.9636e+00 +2.2514e+00 -9.8878e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9897e+00 +2.3321e+00 -1.4478e+00 +9.5504e-01 -5.1832e-01 -2.5487e+00 -2.0605e+00 +9.5518e-01 -1.8391e+00
51901 +1.299583328e-02 +1.299583328e-02 +2.941629958e+02 +2.941629958e+02 +2.6260e+00 +4.3113e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8879e-01 -1.5147e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5505e-01 -5.1830e-01 -2.5486e+00 -2.0605e+00 +9.5522e-01 -1.8391e+00
52808 +1.144385465e-02 +1.144385465e-02 +2.941614439e+02 +2.941614439e+02 +2.6260e+00 +4.3112e-01 -1.2432e+00 +2.0271e+00 +3.9636e+00 +2.2514e+00 -9.8879e-01 -1.5148e+00 +1.6533e+00 -3.4756e+00 +2.4831e+00 -3.9896e+00 +2.3321e+00 -1.4478e+00 +9.5502e-01 -5.1833e-01 -2.5486e+00 -2.0606e+00 +9.5519e-01 -1.8391e+00
