% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13634 +2.954671795e+00 +2.954671795e+00 +6.493467179e+01 +6.493467179e+01 +3.8644e+00 +4.7252e-01 +2.0246e+00 -3.5573e+00 -6.2543e-01 +1.2561e+00 +3.5849e+00 +2.0243e+00 +2.4958e+00 -2.7661e+00 +1.1719e+00 -2.6670e+00 -2.4374e+00 +9.3044e-01 -2.6259e+00 +2.0958e+00 -1.5879e+00 +1.5904e+00 +2.2272e+00 +1.7097e+00
15294 +2.919305395e+00 +2.919305395e+00 +6.489930540e+01 +6.489930540e+01 +3.2824e+00 +1.8016e+00 +1.1897e+00 -4.1288e+00 -6.9426e-01 +1.4904e+00 +2.9834e+00 +1.9099e+00 +3.8006e+00 -3.0372e+00 +1.1815e+00 -2.1262e+00 -2.6247e+00 +8.2238e-01 -2.4568e+00 +2.3071e+00 -1.8240e+00 +2.0964e+00 +2.0241e+00 +1.6108e+00
15474 +2.548094075e+00 +2.548094075e+00 +6.452809408e+01 +6.452809408e+01 +3.2433e+00 +1.7725e+00 +1.5503e+00 -3.9322e+00 -4.6341e-01 +1.3889e+00 +2.8953e+00 +2.0982e+00 +3.2494e+00 -3.0576e+00 +1.1823e+00 -2.2113e+00 -2.3528e+00 +9.6955e-01 -2.1726e+00 +2.5701e+00 -1.9672e+00 +2.0797e+00 +2.1299e+00 +1.6956e+00
16826 +2.497190164e+00 +2.497190164e+00 +6.447719016e+01 +6.447719016e+01 +3.2286e+00 +9.9853e-01 +1.5583e+00 -3.5716e+00 -5.7893e-01 +1.4641e+00 +2.9013e+00 +2.3135e+00 +3.5959e+00 -3.0016e+00 +1.2495e+00 -2.0911e+00 -2.5277e+00 +1.0294e+00 -2.2123e+00 +2.1621e+00 -1.7688e+00 +2.0366e+00 +2.0612e+00 +1.4026e+00
17112 +2.317036165e+00 +2.317036165e+00 +6.429703616e+01 +6.429703616e+01 +3.3841e+00 +7.4725e-01 +1.8238e+00 -3.6568e+00 -2.1774e-01 +1.6323e+00 +3.1927e+00 +2.4580e+00 +3.3643e+00 -2.7868e+00 +1.6071e+00 -1.9331e+00 -2.8174e+00 +9.0530e-01 -2.5916e+00 +2.3808e+00 -1.4498e+00 +1.8947e+00 +2.2634e+00 +1.8136e+00
17124 +2.251715309e+00 +2.251715309e+00 +6.423171531e+01 +6.423171531e+01 +3.4323e+00 +6.8364e-01 +1.8492e+00 -3.5808e+00 -2.5429e-01 +1.6606e+00 +3.2042e+00 +2.4231e+00 +3.3802e+00 -2.8461e+00 +1.5306e+00 -1.9930e+00 -2.8305e+00 +9.5832e-01 -2.7190e+00 +2.4220e+00 -1.3887e+00 +1.8663e+00 +2.2049e+00 +1.7503e+00
17906 +2.155190469e+00 +2.155190469e+00 +6.413519047e+01 +6.413519047e+01 +3.2882e+00 +9.0505e-01 +1.7196e+00 -3.5361e+00 -7.2199e-02 +1.4825e+00 +3.1651e+00 +2.4929e+00 +3.4774e+00 -2.8818e+00 +1.4678e+00 -2.0054e+00 -2.8949e+00 +9.9870e-01 -2.5397e+00 +2.1760e+00 -1.6774e+00 +1.8031e+00 +2.2106e+00 +1.7725e+00
17914 +1.853043496e+00 +1.853043496e+00 +6.383304350e+01 +6.383304350e+01 +3.2917e+00 +8.6839e-01 +1.7242e+00 -3.5876e+00 -1.2116e-01 +1.4269e+00 +3.2674e+00 +2.5536e+00 +3.5506e+00 -2.8494e+00 +1.3859e+00 -1.9766e+00 -2.8435e+00 +9.2399e-01 -2.4955e+00 +2.1477e+00 -1.7341e+00 +1.7460e+00 +2.2655e+00 +1.6610e+00
17915 +1.726202887e+00 +1.726202887e+00 +6.370620289e+01 +6.370620289e+01 +3.3134e+00 +9.6069e-01 +1.7237e+00 -3.6206e+00 -7.9705e-02 +1.4724e+00 +3.1784e+00 +2.4292e+00 +3.3809e+00 -2.9518e+00 +1.5138e+00 -2.0086e+00 -2.8819e+00 +9.2378e-01 -2.5812e+00 +2.1591e+00 -1.6964e+00 +1.8152e+00 +2.1340e+00 +1.7703e+00
18970 +1.553531646e+00 +1.553531646e+00 +6.353353165e+01 +6.353353165e+01 +3.3689e+00 +6.8219e-01 +1.8275e+00 -3.4382e+00 -1.7767e-01 +1.6566e+00 +3.0566e+00 +2.3015e+00 +3.3039e+00 -2.9240e+00 +1.4147e+00 -2.1094e+00 -2.7982e+00 +9.6836e-01 -2.4653e+00 +2.0592e+00 -1.7260e+00 +1.5477e+00 +2.0229e+00 +1.7628e+00
19089 +1.363180967e+00 +1.363180967e+00 +6.334318097e+01 +6.334318097e+01 +3.3074e+00 +8.0236e-01 +1.7060e+00 -3.5975e+00 -3.1650e-01 +1.6401e+00 +3.1242e+00 +2.2617e+00 +3.5173e+00 -2.8938e+00 +1.4589e+00 -1.9274e+00 -2.8043e+00 +1.0148e+00 -2.4910e+00 +2.1320e+00 -1.6880e+00 +1.4840e+00 +2.0708e+00 +1.7648e+00
19310 +1.317549187e+00 +1.317549187e+00 +6.329754919e+01 +6.329754919e+01 +3.2065e+00 +8.0604e-01 +1.8290e+00 -3.3701e+00 -3.7784e-01 +1.8572e+00 +3.0001e+00 +2.4236e+00 +3.3919e+00 -2.6610e+00 +1.5275e+00 -2.0467e+00 -2.9279e+00 +9.9611e-01 -2.5188e+00 +2.2867e+00 -1.5922e+00 +1.6780e+00 +2.0870e+00 +1.6525e+00
19644 +1.241467268e+00 +1.241467268e+00 +6.322146727e+01 +6.322146727e+01 +3.2485e+00 +9.4851e-01 +1.7672e+00 -3.5400e+00 -2.6177e-01 +1.5497e+00 +3.2162e+00 +2.2018e+00 +3.2363e+00 -2.9039e+00 +1.3998e+00 -2.0776e+00 -2.7490e+00 +1.0381e+00 -2.5500e+00 +2.2128e+00 -1.7038e+00 +1.5860e+00 +2.0444e+00 +1.8274e+00
% function evaluation | noise-free fitness - Fopt (-2.359000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.136794812e+02 +8.136794812e+02 +7.900894812e+02 +7.900894812e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.825103411e+02 +7.825103411e+02 +7.589203411e+02 +7.589203411e+02 -1.5060e+00 -7.5541e-01 +1.4274e+00 -1.9067e+00 -1.6635e+00 +5.7031e-01 -1.3152e+00 +3.9802e+00 +1.4248e+00 +8.9533e-01 +8.7991e-01 -1.9124e+00 +1.2352e+00 +4.1843e+00 -2.2142e+00 +2.0432e+00 -3.2554e+00 +3.6917e+00 +1.1865e+00 -9.5385e-01
8 +6.840591373e+02 +6.840591373e+02 +6.604691373e+02 +6.604691373e+02 -1.3580e+00 +2.0059e-01 -5.5122e-01 -1.0725e-01 -1.1402e+00 -1.0426e+00 -2.7875e-03 +1.5684e+00 +1.3446e+00 -5.3280e-01 +2.6605e-02 -8.0534e-01 -1.1653e-02 +1.0860e+00 +8.3262e-01 +7.3238e-01 -1.6801e+00 +1.4780e+00 +3.5943e+00 +1.4058e+00
11 +5.589239640e+02 +5.589239640e+02 +5.353339640e+02 +5.353339640e+02 -9.7746e-01 -1.8593e+00 +4.0898e-01 +1.0793e+00 -1.2593e-01 -6.0750e-01 -6.6172e-02 +4.6587e-01 +1.5236e+00 +6.7149e-01 +9.4892e-01 -2.0538e+00 +1.9917e+00 +5.6668e-01 +5.8618e-01 +8.8993e-01 -2.1047e+00 +8.6045e-01 +1.0012e+00 +1.2602e-01
12 +4.979753231e+02 +4.979753231e+02 +4.743853231e+02 +4.743853231e+02 +2.1724e-01 +5.0873e-01 +1.9963e+00 +7.4649e-01 -2.2051e-02 -1.5409e+00 -8.6842e-02 +2.2582e+00 +7.6464e-01 +2.1055e+00 +8.3521e-01 -1.0686e+00 +2.3129e+00 +1.4207e+00 -4.0943e-02 +7.0574e-02 -2.9569e+00 +2.5468e+00 +1.4751e+00 +2.2873e+00
29 +4.888979082e+02 +4.888979082e+02 +4.653079082e+02 +4.653079082e+02 +5.3277e-01 +9.7624e-01 +2.3476e+00 +2.1417e+00 +2.1253e+00 -2.9584e+00 +5.8442e-01 +2.5093e-01 -1.1560e+00 +3.4491e+00 +1.0137e+00 -5.1810e-01 +1.5160e+00 +6.9289e-01 -4.1469e-01 -1.8116e+00 -1.6903e+00 +1.1062e+00 +1.6884e+00 +2.6210e+00
30 +4.554037994e+02 +4.554037994e+02 +4.318137994e+02 +4.318137994e+02 -9.2449e-01 +7.9751e-01 +1.1824e+00 +9.8439e-01 +7.7643e-01 -2.8519e+00 +1.6012e+00 +1.0724e+00 +5.5911e-01 +2.7703e+00 +3.6482e-01 -1.0701e+00 +2.5223e+00 +5.1469e-01 -1.3324e-01 +7.5470e-01 -2.9596e+00 +2.4514e+00 +3.6408e+00 +1.5835e+00
34 +3.404659817e+02 +3.404659817e+02 +3.168759817e+02 +3.168759817e+02 -4.2289e-01 +7.0429e-01 +1.7648e+00 +1.4035e+00 +1.7481e+00 -3.0533e+00 +9.0895e-01 +2.9202e+00 +1.1925e+00 +2.6915e+00 +5.9623e-01 -2.2038e+00 +2.6269e+00 +9.2353e-01 +1.3603e+00 +6.0896e-01 -1.9555e+00 +3.4112e+00 +2.1734e+00 -3.1279e-01
60 +1.903140926e+02 +1.903140926e+02 +1.667240926e+02 +1.667240926e+02 +3.7356e-01 +1.0983e+00 +7.7993e-01 +1.9320e+00 +2.2013e+00 -2.2963e+00 -6.8196e-01 +2.8045e+00 +1.7264e+00 +4.0027e+00 -6.2864e-03 -1.1357e+00 +5.1769e-01 +6.8300e-01 +2.3735e+00 +2.3271e+00 -1.2203e+00 +2.8191e+00 +2.8937e+00 -8.9250e-01
139 +1.444531280e+02 +1.444531280e+02 +1.208631280e+02 +1.208631280e+02 -2.3403e+00 +2.3962e+00 +1.2905e+00 -2.3841e+00 +2.7224e+00 -1.4074e+00 -1.6818e+00 +1.9027e+00 -6.6332e-01 +3.5826e+00 +1.0758e+00 +6.9701e-01 -1.6140e+00 +2.7072e+00 +4.0580e+00 -5.2979e-01 -1.4292e+00 +1.1389e+00 +3.3202e+00 -3.4397e+00
155 +1.396697912e+02 +1.396697912e+02 +1.160797912e+02 +1.160797912e+02 -3.7032e+00 +1.4312e+00 +4.3020e+00 -1.3555e+00 +2.4372e+00 -2.2117e+00 -3.8646e+00 +1.8406e+00 -1.6144e+00 +5.1888e+00 +1.4452e+00 +3.4145e+00 -1.9275e+00 +7.6851e-01 +3.9274e+00 -1.4785e+00 -4.8265e-01 -9.1510e-01 +2.5321e+00 -3.4299e+00
166 +1.331810882e+02 +1.331810882e+02 +1.095910882e+02 +1.095910882e+02 -3.9325e+00 +1.9714e+00 +3.5135e+00 -5.9590e-01 +2.4976e+00 -2.6267e+00 -3.7155e+00 +2.5497e+00 -1.5504e+00 +4.4763e+00 +1.1317e+00 +2.4923e+00 -1.1623e+00 +8.0534e-01 +3.4126e+00 -5.4851e-01 +3.9454e-01 +3.7764e-01 +2.2775e+00 -3.9827e+00
1008 +1.230159994e+02 +1.230159994e+02 +9.942599941e+01 +9.942599941e+01 -5.3310e+00 +1.1479e+00 +2.4550e+00 +9.3220e-01 +3.2777e+00 +1.2422e-01 -1.6191e+00 +2.3877e+00 +1.4965e+00 +5.8265e+00 -2.7819e-02 -2.1009e+00 -1.2420e+00 +3.1302e+00 +2.9022e+00 -1.3650e+00 -4.0098e+00 -3.5945e-01 +3.4983e+00 -1.4535e+00
1271 +1.058882241e+02 +1.058882241e+02 +8.229822411e+01 +8.229822411e+01 -1.2720e+00 +2.7497e+00 +3.4951e+00 +3.4039e+00 +4.2041e+00 -3.0417e+00 -1.7877e+00 +4.3415e+00 +1.1344e+00 +5.0674e+00 -1.9931e+00 -4.3621e+00 -1.7721e+00 +3.8166e+00 -2.2509e-01 -2.1858e+00 -5.0113e+00 -7.7735e-01 +4.1483e+00 +1.9729e+00
1336 +7.812668491e+01 +7.812668491e+01 +5.453668491e+01 +5.453668491e+01 -9.3659e-01 +3.4790e+00 +3.6294e+00 +2.3073e+00 +3.4638e+00 -2.4442e+00 -2.7454e+00 +3.6251e+00 +1.3318e+00 +4.4974e+00 -6.9320e-01 -4.9408e+00 -1.2128e+00 +3.0080e+00 +2.4261e-01 -1.7045e+00 -1.3715e+00 +1.3795e+00 +4.7269e+00 +1.5423e+00
1345 +7.412637713e+01 +7.412637713e+01 +5.053637713e+01 +5.053637713e+01 -2.6025e-01 +3.3313e+00 +3.2560e+00 +4.2305e+00 +2.9221e+00 -2.3718e+00 -2.6677e+00 +3.8748e+00 +1.2668e+00 +3.6147e+00 -1.4691e+00 -4.5457e+00 -1.6665e+00 +3.2538e+00 +1.8367e+00 -2.0990e+00 -1.5117e+00 +4.2179e-01 +4.3810e+00 +3.3052e+00
1430 +6.832428503e+01 +6.832428503e+01 +4.473428503e+01 +4.473428503e+01 -1.1786e+00 +2.0272e+00 +2.2360e+00 +3.0343e+00 +3.3985e+00 -1.7047e+00 -4.0748e+00 +3.5282e+00 +5.1347e-01 +5.6177e+00 -1.0934e+00 -4.0667e+00 -1.9813e+00 +2.6305e+00 -8.0722e-01 -2.0354e+00 -1.8664e+00 +2.8794e+00 +4.9679e+00 +1.9511e+00
1643 +5.306298763e+01 +5.306298763e+01 +2.947298763e+01 +2.947298763e+01 -1.9948e-01 +2.7514e+00 +1.0593e+00 +2.5703e+00 +1.9427e+00 -9.1478e-01 -3.6770e+00 +3.6883e+00 -1.2267e-01 +3.8431e+00 -9.6809e-02 -2.8939e+00 +7.3323e-02 +4.1252e+00 -1.3132e-01 +2.5790e-01 -2.7418e+00 +5.0467e-01 +4.7160e+00 -3.9002e-01
2019 +5.190431080e+01 +5.190431080e+01 +2.831431080e+01 +2.831431080e+01 -1.3467e+00 +2.9951e+00 +2.8049e+00 +3.7118e+00 +1.7144e+00 +2.2247e+00 -6.5254e+00 +3.1012e+00 +1.3238e+00 +4.6945e+00 +9.5631e-01 -4.5820e+00 +7.4756e-01 +4.5592e+00 -1.2622e+00 +2.0327e-01 -2.6133e+00 -8.4210e-01 +4.3318e+00 +2.6466e+00
3126 +4.629674628e+01 +4.629674628e+01 +2.270674628e+01 +2.270674628e+01 -5.8391e-01 +1.7969e+00 +7.8440e-01 +9.6065e-01 +4.3470e+00 +6.7336e-01 -3.1950e+00 +1.4703e+00 +3.1309e-01 +5.8736e+00 +8.1126e-02 -3.3483e+00 -2.3756e+00 +2.5584e+00 -3.2969e-01 -1.4819e+00 -2.9658e+00 +2.0849e+00 +4.6310e+00 -1.4062e+00
3720 +4.438122622e+01 +4.438122622e+01 +2.079122622e+01 +2.079122622e+01 +4.8509e-02 +1.8378e+00 +1.6800e+00 +3.3890e+00 +5.2948e+00 -1.7005e-01 -3.4447e+00 +3.2541e+00 +1.3744e+00 +6.1659e+00 -1.7235e+00 -3.0071e+00 -1.1029e+00 +2.6979e+00 -1.0923e+00 -1.4745e+00 -4.2291e+00 +1.6821e+00 +4.6235e+00 +2.1184e+00
3729 +4.186243463e+01 +4.186243463e+01 +1.827243463e+01 +1.827243463e+01 +5.1520e-01 +1.5593e+00 +1.9807e+00 +3.1334e+00 +5.1177e+00 -6.7799e-01 -2.5954e+00 +3.5399e+00 +1.3162e+00 +5.2441e+00 -1.0668e+00 -2.7082e+00 -1.3224e+00 +2.5482e+00 -1.6273e+00 -1.3456e+00 -3.9202e+00 +1.1693e+00 +4.3643e+00 +1.4358e+00
3882 +3.625020461e+01 +3.625020461e+01 +1.266020461e+01 +1.266020461e+01 +1.7131e-01 +2.7888e+00 +1.5804e+00 +2.9085e+00 +4.8313e+00 -2.0814e-01 -3.6280e+00 +2.9919e+00 +1.1546e+00 +4.2918e+00 -1.8270e+00 -3.6904e+00 -2.2127e+00 +3.0135e+00 +1.0183e+00 -3.9903e-01 -1.6094e+00 +7.9342e-01 +4.7938e+00 +9.3649e-01
4856 +3.424825324e+01 +3.424825324e+01 +1.065825324e+01 +1.065825324e+01 -3.1546e-01 +2.2432e+00 +3.0372e+00 +3.2139e+00 +5.0234e+00 +5.8243e-02 -3.1588e+00 +2.8437e+00 +1.4202e+00 +4.2474e+00 -2.2973e+00 -1.4643e+00 -2.1658e+00 +2.4681e+00 +2.0914e+00 -2.3584e+00 -2.2342e+00 +7.3512e-01 +5.0123e+00 +1.8810e+00
5169 +2.879113248e+01 +2.879113248e+01 +5.201132481e+00 +5.201132481e+00 -2.9588e-01 +2.7172e+00 +3.4258e+00 +3.5114e+00 +3.7983e+00 -8.2851e-01 -3.7117e+00 +3.6281e+00 +4.7679e-01 +4.2002e+00 -1.8778e-01 -3.7100e+00 -9.3775e-01 +3.6200e+00 +9.0677e-01 -1.8107e+00 -2.7256e+00 +6.6801e-01 +3.7121e+00 +8.2617e-01
5170 +2.518660189e+01 +2.518660189e+01 +1.596601894e+00 +1.596601894e+00 -9.8250e-02 +2.6915e+00 +3.5191e+00 +3.4530e+00 +3.5551e+00 -6.7261e-01 -3.2815e+00 +3.2101e+00 +4.4275e-01 +4.8611e+00 -3.3327e-01 -4.3255e+00 -7.1365e-01 +3.0391e+00 +4.8954e-01 -1.3430e+00 -2.2597e+00 +2.0582e-01 +4.2078e+00 +1.0363e+00
6181 +2.221596850e+01 +2.221596850e+01 -1.374031501e+00 -1.374031501e+00 -4.8343e-01 +3.5576e+00 +3.2596e+00 +3.2558e+00 +4.0667e+00 +7.3454e-01 -3.7465e+00 +3.4497e+00 +1.6723e+00 +4.0589e+00 -1.1989e+00 -6.1933e-01 -1.3606e+00 +2.6497e+00 +6.1832e-01 -1.1679e+00 -4.0620e+00 +4.5974e-01 +4.3490e+00 +2.1781e+00
6495 +2.168294272e+01 +2.168294272e+01 -1.907057278e+00 -1.907057278e+00 -4.1478e-02 +2.2034e+00 +1.9354e+00 +3.2109e+00 +4.0659e+00 +1.5886e+00 -3.2479e+00 +3.2226e+00 +4.2096e-01 +4.3026e+00 +1.0456e-01 -3.1285e+00 -4.9288e-01 +3.3595e+00 -5.3413e-01 -1.5015e+00 -2.3435e+00 +1.9200e+00 +4.6369e+00 +1.7437e+00
6504 +1.566870787e+01 +1.566870787e+01 -7.921292131e+00 -7.921292131e+00 -2.3190e-01 +2.1660e+00 +1.6188e+00 +3.5193e+00 +4.1464e+00 +1.3498e+00 -3.5479e+00 +3.5022e+00 +6.5631e-01 +4.3782e+00 +5.9007e-02 -3.3686e+00 -6.6055e-01 +3.2746e+00 -4.2748e-01 -1.4504e+00 -1.7752e+00 +1.9584e+00 +4.2188e+00 +1.9826e+00
6799 +1.240665944e+01 +1.240665944e+01 -1.118334056e+01 -1.118334056e+01 -2.2439e-01 +1.7033e+00 +1.9589e+00 +2.4904e+00 +4.1674e+00 +2.2654e-01 -3.1665e+00 +3.4086e+00 +7.2667e-01 +3.5705e+00 -2.7781e-01 -1.6543e+00 -8.8339e-01 +2.5458e+00 +3.3755e-01 -1.2583e+00 -2.3587e+00 +1.8182e+00 +3.9079e+00 +1.7596e+00
6947 +1.155213292e+01 +1.155213292e+01 -1.203786708e+01 -1.203786708e+01 -9.0289e-02 +2.6227e+00 +1.7857e+00 +2.9711e+00 +3.8504e+00 +1.1672e+00 -3.4546e+00 +3.6518e+00 +9.5806e-01 +3.3132e+00 +2.2460e-01 -1.8309e+00 -1.1406e+00 +2.9448e+00 +7.1495e-01 -1.2862e+00 -1.7117e+00 +1.2539e+00 +3.9580e+00 +1.9463e+00
7073 +9.121363309e+00 +9.121363309e+00 -1.446863669e+01 -1.446863669e+01 -2.6454e-01 +1.9663e+00 +2.6014e+00 +2.3132e+00 +3.8891e+00 +8.8091e-01 -4.2045e+00 +3.1295e+00 -1.9710e-03 +4.3291e+00 +5.4097e-04 -7.3014e-01 -6.3333e-01 +2.9106e+00 +3.0412e-01 -1.1290e+00 -2.7466e+00 +8.0905e-01 +3.8656e+00 +1.6895e-01
9497 +9.028878476e+00 +9.028878476e+00 -1.456112152e+01 -1.456112152e+01 +4.6988e-02 +2.5243e+00 +2.1053e+00 +2.7562e+00 +3.2757e+00 -1.6831e-01 -3.5650e+00 +3.5491e+00 +1.9712e-01 +4.3983e+00 +6.1668e-01 -2.3474e+00 -4.5589e-01 +2.4827e+00 -3.8867e-02 -7.2928e-01 -1.6482e+00 +1.3063e+00 +4.3408e+00 +1.4961e+00
10150 +7.356125862e+00 +7.356125862e+00 -1.623387414e+01 -1.623387414e+01 -3.9468e-01 +3.1770e+00 +2.2168e+00 +2.7526e+00 +3.4737e+00 -8.0040e-01 -4.2178e+00 +3.4874e+00 +3.7314e-01 +4.2220e+00 +8.3762e-02 -2.5450e+00 -6.3743e-01 +2.5613e+00 +2.3893e-02 -6.3668e-01 -1.0992e+00 +1.1796e+00 +4.5699e+00 +1.3392e+00
10576 +6.794424164e+00 +6.794424164e+00 -1.679557584e+01 -1.679557584e+01 -4.7551e-01 +2.4525e+00 +2.1061e+00 +2.6367e+00 +3.3689e+00 -3.2887e-01 -4.7750e+00 +3.2852e+00 +3.2033e-01 +4.2749e+00 +6.3425e-01 -1.9543e+00 -3.4669e-01 +2.3534e+00 -2.1423e-01 -4.8647e-01 -1.8810e+00 +9.5364e-01 +4.0766e+00 +5.8885e-01
10586 +6.187967110e+00 +6.187967110e+00 -1.740203289e+01 -1.740203289e+01 -4.8361e-01 +2.4086e+00 +2.0008e+00 +2.6467e+00 +3.1388e+00 -3.8064e-01 -4.6855e+00 +3.5532e+00 +2.4172e-01 +4.6534e+00 +6.7847e-01 -1.9611e+00 -3.9433e-01 +2.6129e+00 -1.7834e-01 -5.8975e-01 -2.1058e+00 +8.3325e-01 +3.9988e+00 +5.7871e-01
11735 +6.165604289e+00 +6.165604289e+00 -1.742439571e+01 -1.742439571e+01 -7.9911e-01 +2.4430e+00 +2.9073e+00 +2.6670e+00 +3.5830e+00 +8.8033e-04 -4.1649e+00 +2.9935e+00 +6.1242e-01 +4.4887e+00 -2.3240e-01 -1.3401e+00 -4.3435e-01 +2.1002e+00 +5.8624e-01 -4.6388e-01 -2.0644e+00 +3.4584e-01 +4.2220e+00 +1.0704e+00
11742 +5.915861416e+00 +5.915861416e+00 -1.767413858e+01 -1.767413858e+01 -8.6923e-01 +2.5540e+00 +2.7804e+00 +2.7798e+00 +3.6659e+00 -4.8419e-02 -4.0851e+00 +3.0556e+00 +6.7012e-01 +4.3718e+00 -1.8983e-01 -1.6906e+00 -4.1016e-01 +2.0844e+00 +7.8373e-01 -4.9985e-01 -2.0454e+00 +5.1020e-01 +4.2077e+00 +9.1100e-01
11746 +5.645149369e+00 +5.645149369e+00 -1.794485063e+01 -1.794485063e+01 -9.1515e-01 +2.5807e+00 +3.0183e+00 +2.7494e+00 +3.6408e+00 -1.8840e-01 -4.1767e+00 +2.7979e+00 +6.3076e-01 +4.3407e+00 -1.6955e-01 -1.3772e+00 -4.7881e-01 +2.0937e+00 +5.5327e-01 -6.2101e-01 -2.2020e+00 +4.4176e-01 +4.1785e+00 +1.1878e+00
11951 +5.579488451e+00 +5.579488451e+00 -1.801051155e+01 -1.801051155e+01 -1.5662e-01 +2.2590e+00 +2.8244e+00 +3.1948e+00 +3.9102e+00 +9.8763e-02 -4.6919e+00 +3.0545e+00 +5.4709e-01 +3.9914e+00 -2.3082e-02 -1.0115e+00 -3.3164e-01 +2.0982e+00 +5.0545e-01 -1.6961e-01 -2.3990e+00 +5.7892e-01 +3.8188e+00 +9.4355e-01
12618 +4.979214732e+00 +4.979214732e+00 -1.861078527e+01 -1.861078527e+01 +5.1011e-02 +2.5183e+00 +2.2475e+00 +2.9069e+00 +3.6885e+00 +4.9306e-01 -4.4990e+00 +3.1618e+00 +4.5415e-01 +3.9909e+00 +5.8507e-01 -1.2433e+00 -3.6578e-01 +2.4334e+00 +9.3052e-02 -4.2431e-01 -2.0726e+00 +1.1330e+00 +4.0497e+00 +9.4861e-01
12651 +3.782519925e+00 +3.782519925e+00 -1.980748008e+01 -1.980748008e+01 -5.6332e-02 +2.4043e+00 +2.2829e+00 +2.7956e+00 +3.8759e+00 +6.2147e-01 -4.2230e+00 +3.2326e+00 +4.3453e-01 +3.8211e+00 +4.7749e-01 -1.4671e+00 -3.6953e-01 +2.6698e+00 +9.1880e-03 -4.1998e-01 -1.9245e+00 +8.7001e-01 +3.9398e+00 +9.6515e-01
13111 +3.466740118e+00 +3.466740118e+00 -2.012325988e+01 -2.012325988e+01 -3.0696e-01 +2.7513e+00 +2.6545e+00 +2.9203e+00 +3.6434e+00 +2.8525e-01 -4.4333e+00 +2.8639e+00 +4.0418e-01 +3.5683e+00 +2.7134e-01 -1.8346e+00 -2.0552e-01 +2.7206e+00 +1.8678e-01 -3.2017e-01 -2.2617e+00 +4.6072e-01 +3.8461e+00 +9.1440e-01
16388 +3.204006052e+00 +3.204006052e+00 -2.038599395e+01 -2.038599395e+01 -4.9443e-01 +2.3255e+00 +3.0093e+00 +3.1371e+00 +3.5949e+00 +5.2651e-01 -4.6218e+00 +3.2454e+00 +4.8349e-01 +3.7110e+00 +5.1882e-02 -1.4038e+00 -2.0674e-01 +2.9361e+00 +3.4366e-01 -2.7461e-01 -2.2412e+00 +2.4598e-01 +3.5313e+00 +1.4658e+00
17463 +3.155085879e+00 +3.155085879e+00 -2.043491412e+01 -2.043491412e+01 -6.4238e-01 +2.4204e+00 +2.9418e+00 +3.1488e+00 +3.5351e+00 +4.5939e-01 -4.6577e+00 +3.0711e+00 +5.6663e-01 +3.8544e+00 +1.6882e-01 -1.4210e+00 -1.8127e-01 +2.9156e+00 +2.5678e-01 -4.9152e-01 -2.4802e+00 +3.9409e-01 +3.7889e+00 +1.3214e+00
17633 +3.057054186e+00 +3.057054186e+00 -2.053294581e+01 -2.053294581e+01 -5.0678e-01 +2.3874e+00 +2.8663e+00 +3.0386e+00 +3.6429e+00 +4.7614e-01 -4.5005e+00 +3.1422e+00 +3.8045e-01 +3.6057e+00 +1.3758e-01 -1.5172e+00 -2.9743e-01 +2.8983e+00 +4.5401e-01 -5.0808e-01 -2.2145e+00 +6.7211e-01 +3.6071e+00 +1.4486e+00
19099 +3.015673201e+00 +3.015673201e+00 -2.057432680e+01 -2.057432680e+01 -4.1352e-01 +2.2365e+00 +2.7949e+00 +3.1165e+00 +3.3817e+00 +5.3652e-01 -4.4335e+00 +3.1094e+00 +3.5350e-01 +4.0422e+00 +1.6577e-01 -1.9648e+00 -3.5497e-01 +2.6767e+00 +3.1288e-01 -7.2378e-01 -2.0733e+00 +4.0645e-01 +3.6715e+00 +1.4246e+00
19328 +2.943815999e+00 +2.943815999e+00 -2.064618400e+01 -2.064618400e+01 -5.4026e-01 +2.5183e+00 +2.7198e+00 +2.9482e+00 +3.4971e+00 +7.5932e-01 -4.4199e+00 +3.2078e+00 +3.5903e-01 +4.0095e+00 +2.8217e-01 -1.6921e+00 -4.6022e-01 +2.8866e+00 +2.6803e-01 -1.0090e+00 -1.9982e+00 +3.0608e-01 +3.6910e+00 +1.3161e+00
19797 +2.880067295e+00 +2.880067295e+00 -2.070993270e+01 -2.070993270e+01 -5.9480e-01 +2.2906e+00 +2.6341e+00 +3.0774e+00 +3.5263e+00 +8.8236e-01 -4.3958e+00 +3.0879e+00 +3.5485e-01 +3.9354e+00 +4.5894e-01 -1.6836e+00 -2.3732e-01 +2.7686e+00 +3.1030e-01 -6.8828e-01 -2.0262e+00 +4.9774e-01 +3.7160e+00 +1.3483e+00
