% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
134714 +2.506635525e+01 +2.506635525e+01 -4.370236448e+02 -4.370236448e+02 +6.8683e-01 +2.2939e+00 +2.2128e+00 -1.6849e-01 +2.3061e+00 +3.6401e+00 +2.5611e+00 +2.5859e+00 +1.1464e+00 -5.6429e-01 -3.3326e+00 -4.3166e+00 -6.0361e-01 -2.9511e+00 -1.3916e+00 -3.0218e+00 -3.3401e-01 +2.9368e+00 -2.4379e+00 +1.8234e+00
135930 +2.449375960e+01 +2.449375960e+01 -4.375962404e+02 -4.375962404e+02 +6.9408e-01 +2.2717e+00 +2.2105e+00 -1.6065e-01 +2.3087e+00 +3.6273e+00 +2.5508e+00 +2.5981e+00 +1.1305e+00 -5.6740e-01 -3.3273e+00 -4.3019e+00 -6.1804e-01 -2.9575e+00 -1.3817e+00 -3.0287e+00 -3.4022e-01 +2.9421e+00 -2.4370e+00 +1.8289e+00
139881 +2.396291243e+01 +2.396291243e+01 -4.381270876e+02 -4.381270876e+02 +7.0688e-01 +2.3003e+00 +2.2057e+00 -1.4167e-01 +2.3033e+00 +3.6609e+00 +2.5463e+00 +2.6011e+00 +1.1401e+00 -5.6133e-01 -3.3173e+00 -4.3111e+00 -6.2219e-01 -2.9592e+00 -1.3846e+00 -3.0307e+00 -3.3661e-01 +2.9481e+00 -2.4380e+00 +1.8177e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.473743362e+02 +9.473743362e+02 +1.025034336e+03 +1.025034336e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +6.193414232e+02 +6.193414232e+02 +6.970014232e+02 +6.970014232e+02 +1.3992e+00 -2.0189e+00 -1.6613e+00 +8.0382e-02 -7.8963e-01 -7.4509e-02 -1.7145e-01 -6.1971e-01 -8.0102e-01 -8.4528e-01 +1.0315e+00 +1.8867e+00 -1.2268e-01 +1.3851e+00 -9.4181e-01 +4.3281e-01 +1.4084e-01 -1.1894e+00 -5.6983e-02 -7.1902e-01
23 +4.318867188e+02 +4.318867188e+02 +5.095467188e+02 +5.095467188e+02 +3.6291e+00 +8.6153e-01 -1.8740e+00 +1.2837e-01 -1.7605e-01 +4.8825e-01 +5.9709e-01 +6.9031e-01 -9.1236e-01 +3.4136e-02 +1.3976e+00 +2.0513e+00 -3.2915e-01 +2.5919e-01 -2.4562e+00 +1.1244e-01 +1.2559e+00 -1.1360e+00 +1.4082e+00 -2.7030e+00
32 +4.258458226e+02 +4.258458226e+02 +5.035058226e+02 +5.035058226e+02 +4.0780e+00 +1.7480e+00 -3.1758e-01 +2.2731e+00 -4.0614e-01 +1.1132e+00 +4.9736e-01 +1.1629e+00 -1.0494e+00 -4.3503e-01 +2.2214e+00 +2.5293e+00 -3.4149e-01 -3.9724e-01 -2.5458e+00 +5.1621e-01 +1.9063e+00 -7.9232e-01 +3.3150e-01 -3.1519e+00
61 +4.111460998e+02 +4.111460998e+02 +4.888060998e+02 +4.888060998e+02 +4.3920e+00 +1.9349e+00 -1.8171e+00 +3.1623e+00 -1.2795e+00 +2.8743e+00 +3.5282e-01 +1.7334e+00 -1.0675e+00 -2.4453e+00 +4.4135e+00 +2.4679e+00 +6.7280e-01 +5.2892e-01 -4.0673e+00 +1.5222e+00 +1.5828e+00 -1.9041e+00 +2.2309e+00 -4.5847e+00
62 +3.994739978e+02 +3.994739978e+02 +4.771339978e+02 +4.771339978e+02 +2.6076e+00 +1.7625e-01 -2.6824e+00 +1.6853e+00 -2.2349e+00 +4.2523e+00 -1.6120e+00 +8.4214e-01 +1.6512e+00 -1.7182e+00 +4.4157e+00 +2.1701e+00 +1.9725e+00 -2.8400e-01 -3.8584e+00 +8.8978e-01 -3.0191e-01 -6.6990e-01 +3.3451e+00 -3.7521e+00
63 +3.766676362e+02 +3.766676362e+02 +4.543276362e+02 +4.543276362e+02 +5.3507e+00 +5.7879e-01 -1.2516e+00 +1.9324e+00 -7.8440e-01 +2.4621e+00 +1.1813e+00 +2.6834e-01 -9.9001e-01 -2.7346e+00 +3.7040e+00 +2.9643e+00 +2.3617e+00 +3.0143e-02 -2.3350e+00 +1.5466e+00 +7.1978e-01 -7.0884e-01 +8.1385e-01 -3.5944e+00
67 +3.406659106e+02 +3.406659106e+02 +4.183259106e+02 +4.183259106e+02 +4.3009e+00 +1.7469e+00 -1.4203e+00 +2.2781e+00 -1.7139e-01 +2.9597e+00 +1.4888e+00 +2.8084e+00 -2.0135e+00 -3.5587e+00 +4.0401e+00 +3.4729e-01 -4.5907e-02 +1.1435e-01 -3.2910e+00 +7.8097e-01 +6.3796e-01 -2.2047e+00 +1.8817e+00 -4.4088e+00
78 +3.308639701e+02 +3.308639701e+02 +4.085239701e+02 +4.085239701e+02 +3.7768e+00 +1.1298e-02 -1.1243e+00 +1.8336e+00 -3.9153e-01 +3.2676e+00 +2.5609e+00 +1.7406e+00 -3.8781e-01 -3.7487e+00 +3.6593e+00 +3.0425e-01 -1.2868e+00 -5.7757e-01 -4.3255e+00 +4.5148e-01 +1.6209e+00 -2.1122e+00 +7.2905e-01 -3.4690e+00
443 +3.094431536e+02 +3.094431536e+02 +3.871031536e+02 +3.871031536e+02 +2.6769e+00 -1.9493e+00 +4.6513e-01 -1.2480e+00 -2.2403e+00 -3.2580e+00 -1.3920e+00 -1.2594e+00 -1.6532e+00 -1.7202e+00 +1.2624e+00 +1.7662e+00 +1.8582e+00 -1.4726e+00 -2.9261e+00 +2.2170e+00 -6.0237e-01 -2.4155e+00 +1.8382e+00 -3.1709e+00
482 +3.061563836e+02 +3.061563836e+02 +3.838163836e+02 +3.838163836e+02 +4.4432e+00 -2.8930e+00 +6.2486e-01 -1.0896e-01 -1.9767e+00 -3.0205e-01 -2.5293e+00 -1.1489e+00 -1.6888e+00 -4.3757e+00 +3.0986e+00 +1.3339e+00 +2.3149e+00 -2.6917e+00 -1.9823e+00 +2.0967e+00 -1.0699e+00 -2.7642e+00 +1.0970e+00 -3.0409e+00
516 +2.868761100e+02 +2.868761100e+02 +3.645361100e+02 +3.645361100e+02 +7.4158e+00 -2.3049e+00 -7.1629e-01 +2.3011e+00 +1.6251e+00 -3.0334e+00 -1.5395e+00 +1.3504e+00 -5.9227e-01 -5.4961e+00 +1.9003e+00 -1.9030e-01 +2.2477e+00 -1.7002e+00 -4.2602e+00 +1.7744e+00 -1.0369e-01 -2.7619e+00 +2.8014e+00 -2.4584e+00
553 +2.785879590e+02 +2.785879590e+02 +3.562479590e+02 +3.562479590e+02 +6.2898e+00 -1.7088e+00 -1.4299e+00 +1.5806e+00 +6.9436e-01 -5.3443e-01 -3.6703e+00 +9.3948e-02 +3.7810e-01 -4.8390e+00 +3.8363e+00 -1.2129e+00 +1.0552e+00 -2.8349e+00 -3.4795e+00 +3.9088e-01 +5.0960e-01 -2.2901e+00 +3.2136e+00 -4.3686e+00
571 +2.538508158e+02 +2.538508158e+02 +3.315108158e+02 +3.315108158e+02 +4.0914e+00 -1.8848e+00 -1.9468e+00 +1.6426e+00 +4.2695e-01 +2.3936e-01 -1.0178e+00 +1.6028e-01 +7.8824e-01 -4.9218e+00 +2.0480e+00 +2.2677e-01 +1.3927e+00 -1.5413e+00 -2.1496e+00 +7.7674e-01 +7.7327e-01 -2.5455e+00 +1.9159e+00 -3.5333e+00
779 +2.328502756e+02 +2.328502756e+02 +3.105102756e+02 +3.105102756e+02 +3.4859e+00 +1.8028e+00 +5.5681e-01 +5.1157e-01 +5.7490e-01 -7.0976e-01 -3.1321e-01 -2.5991e+00 +2.1396e-01 -2.7790e+00 +1.9609e-01 +2.3773e-01 -1.2885e-01 -2.0633e+00 -2.5135e+00 +6.3776e-01 -6.6969e-01 -4.0127e+00 +1.9095e+00 -2.3398e+00
1002 +2.063555425e+02 +2.063555425e+02 +2.840155425e+02 +2.840155425e+02 +5.2014e+00 -2.6172e+00 -1.2483e+00 -8.1088e-02 +6.1782e-01 +6.2918e-02 +5.5335e-01 -9.4813e-01 -1.4664e+00 -2.9872e+00 +1.3636e+00 +2.9990e-02 +3.0130e-01 -1.4250e+00 -3.7933e+00 +8.6959e-01 +5.3234e-01 -2.3018e+00 +1.1985e+00 -3.0980e+00
2381 +1.911116882e+02 +1.911116882e+02 +2.687716882e+02 +2.687716882e+02 -2.6906e-01 -9.0710e-03 -3.7172e-01 +1.9084e+00 -3.1031e+00 -1.7940e+00 +1.3752e+00 +2.0945e-01 -1.1408e+00 -2.3146e+00 +3.5430e+00 +7.4760e-01 +1.0674e+00 -2.4877e+00 -2.3105e+00 +5.2753e-01 +7.9118e-01 -2.3140e+00 +3.0802e+00 -4.0533e+00
3941 +1.890975446e+02 +1.890975446e+02 +2.667575446e+02 +2.667575446e+02 +6.3784e-01 -7.9560e-01 -6.4279e-01 +6.6694e-01 -4.7387e+00 +2.7840e-01 -1.3876e+00 -7.6915e-01 -5.0995e-01 -2.8077e+00 +2.8884e+00 +1.6847e+00 +1.5109e+00 -2.5274e+00 -1.7182e+00 +8.9035e-01 +1.0126e-01 -3.6397e+00 +2.9359e+00 -1.9772e+00
4268 +1.794359697e+02 +1.794359697e+02 +2.570959697e+02 +2.570959697e+02 +4.2269e+00 -1.8426e+00 -1.2575e-01 +4.0160e+00 -2.2646e+00 -1.3294e+00 +1.1997e+00 +9.9472e-01 +8.2148e-01 -4.9506e+00 +3.1134e+00 +1.2517e+00 -1.9804e-01 -1.5140e+00 -1.7878e+00 +8.9522e-01 -6.5607e-01 -3.3692e+00 +3.0338e+00 -3.4148e+00
4274 +1.761218134e+02 +1.761218134e+02 +2.537818134e+02 +2.537818134e+02 +5.0162e+00 -1.4949e+00 -2.3918e-01 +3.3711e+00 -3.1685e+00 -1.3242e+00 +1.4782e+00 +1.2851e+00 +8.8351e-01 -4.3995e+00 +3.0339e+00 +1.4885e+00 -6.1236e-01 -1.9430e+00 -1.4061e+00 +9.3981e-01 -1.1491e+00 -2.9723e+00 +2.0505e+00 -4.2007e+00
4289 +1.633259490e+02 +1.633259490e+02 +2.409859490e+02 +2.409859490e+02 +5.3705e+00 +1.9859e-01 +4.9029e-01 +3.2126e+00 -3.0310e+00 -1.2664e+00 +1.2073e+00 +1.5556e+00 +1.0626e+00 -3.4727e+00 +2.9395e+00 +1.5672e+00 -6.8740e-01 -2.1317e+00 -1.6458e+00 +1.3354e+00 -1.0592e+00 -3.0768e+00 +2.4230e+00 -4.3159e+00
8788 +1.401558720e+02 +1.401558720e+02 +2.178158720e+02 +2.178158720e+02 +3.2347e+00 -2.3293e+00 -1.4658e+00 +3.3746e+00 -1.6001e+00 -7.3650e-01 +4.4712e-02 +1.2859e+00 -1.5602e+00 -4.5897e+00 +2.0994e+00 -1.7713e-01 +4.2462e-01 -1.9954e+00 -2.3246e+00 +1.8069e+00 -2.6823e-01 -2.7015e+00 +3.0806e+00 -3.0630e+00
12376 +1.258071361e+02 +1.258071361e+02 +2.034671361e+02 +2.034671361e+02 +3.9988e+00 -8.4476e-01 -1.1154e+00 +1.7671e+00 -8.3770e-01 +3.4770e-01 +1.2727e+00 -7.7089e-01 +8.2708e-01 -4.3431e+00 +2.9950e+00 -8.4649e-01 -3.6911e-01 -1.5059e+00 -3.3364e+00 +1.8117e+00 -3.1833e-01 -2.3591e+00 +3.0363e+00 -2.8995e+00
16042 +1.125300048e+02 +1.125300048e+02 +1.901900048e+02 +1.901900048e+02 +4.3853e+00 -8.2179e-01 -1.2865e+00 +4.4316e+00 -2.5032e+00 +6.9399e-02 +6.2852e-01 -4.2541e-01 -5.6437e-01 -3.9449e+00 +4.0095e+00 -1.3028e+00 -9.2547e-01 -1.5809e+00 -3.1790e+00 +1.4769e+00 +1.8070e-01 -2.8436e+00 +3.1103e+00 -3.7790e+00
20246 +1.116430323e+02 +1.116430323e+02 +1.893030323e+02 +1.893030323e+02 +4.2902e-01 -9.3576e-01 -2.0365e+00 +3.9719e+00 -1.6211e+00 -3.2237e-01 +5.4869e-01 -5.2795e-01 +6.9914e-01 -3.7930e+00 +2.4089e+00 +8.2479e-01 -6.6329e-01 -1.9993e+00 -2.7954e+00 +1.7750e+00 +8.4861e-01 -2.6876e+00 +2.0692e+00 -3.1201e+00
22796 +9.430230925e+01 +9.430230925e+01 +1.719623092e+02 +1.719623092e+02 +2.1913e+00 -7.8630e-01 -6.3639e-01 +4.2773e+00 -1.7104e+00 +3.0216e-01 +5.9622e-01 -5.3347e-01 +2.2824e-02 -4.2684e+00 +2.4854e+00 +1.7609e+00 -7.1979e-01 -2.0876e+00 -3.7356e+00 +9.9520e-01 -2.6476e-01 -2.0104e+00 +2.4887e+00 -3.1038e+00
25023 +9.184513335e+01 +9.184513335e+01 +1.695051333e+02 +1.695051333e+02 +3.7219e+00 -8.9919e-01 -1.2138e+00 +4.2693e+00 -2.3990e+00 +3.7287e-01 +5.3458e-01 -3.8572e-01 +1.6734e-01 -3.7630e+00 +2.4312e+00 -3.2452e-01 +1.7110e+00 -1.5737e+00 -3.1451e+00 +1.0090e+00 +6.1011e-01 -2.7012e+00 +2.8270e+00 -3.0819e+00
25334 +7.329636167e+01 +7.329636167e+01 +1.509563617e+02 +1.509563617e+02 +2.5541e+00 -8.0630e-01 -1.1443e+00 +4.2201e+00 -2.6859e+00 +1.3426e-01 +4.7370e-01 -5.9975e-01 +1.6428e-01 -3.8370e+00 +2.8794e+00 -3.2655e-01 +1.4603e+00 -1.6805e+00 -3.2462e+00 +9.6664e-01 +5.6727e-01 -1.9184e+00 +2.8139e+00 -3.1301e+00
27008 +6.591305819e+01 +6.591305819e+01 +1.435730582e+02 +1.435730582e+02 +2.4965e+00 -2.2327e-01 -3.4120e-01 +4.0572e+00 -2.4675e+00 +2.6300e-01 +6.6029e-01 -4.7968e-01 +1.0277e-01 -4.3732e+00 +2.8522e+00 +6.4515e-02 -2.2321e-01 -1.6094e+00 -3.2847e+00 +1.3381e+00 +5.4459e-01 -3.4674e+00 +3.0987e+00 -3.0959e+00
27847 +5.861796364e+01 +5.861796364e+01 +1.362779636e+02 +1.362779636e+02 +2.4044e+00 +1.1917e-05 -2.9323e-01 +3.4780e+00 -2.4864e+00 -5.0437e-01 +5.9732e-01 -5.5528e-01 +8.5900e-02 -4.4675e+00 +2.2519e+00 -4.5746e-01 +2.9560e-01 -1.5338e+00 -3.1803e+00 +1.3603e+00 +1.1054e-01 -4.0591e+00 +2.7398e+00 -3.0655e+00
30151 +5.019172701e+01 +5.019172701e+01 +1.278517270e+02 +1.278517270e+02 +2.3893e+00 +9.9824e-02 -1.2531e+00 +3.4302e+00 -2.4642e+00 -5.8980e-01 +6.3739e-01 -5.0261e-01 +2.4041e-01 -4.5589e+00 +3.0200e+00 -4.7931e-01 -2.1685e-01 -1.4747e+00 -3.2091e+00 +1.3745e+00 +5.8071e-01 -3.0551e+00 +2.8380e+00 -3.0719e+00
31457 +4.475689650e+01 +4.475689650e+01 +1.224168965e+02 +1.224168965e+02 +2.4410e+00 +1.8300e-01 -2.2136e+00 +3.4099e+00 -2.3883e+00 -5.3484e-01 +6.3815e-01 -5.3530e-01 +2.9820e-01 -4.4513e+00 +2.9146e+00 -4.1821e-01 -2.0921e-01 -1.5787e+00 -3.2747e+00 +1.3161e+00 +5.4951e-01 -2.4331e+00 +2.7515e+00 -3.0389e+00
31469 +4.056794069e+01 +4.056794069e+01 +1.182279407e+02 +1.182279407e+02 +2.2806e+00 +5.4327e-02 -2.2378e+00 +3.4116e+00 -2.4026e+00 -5.4580e-01 +6.4736e-01 -6.0319e-01 +2.5918e-01 -4.4920e+00 +2.8823e+00 -3.1956e-01 -2.0370e-01 -1.5930e+00 -3.2480e+00 +1.2978e+00 +5.9314e-01 -2.3345e+00 +2.7637e+00 -3.0230e+00
33161 +3.775994029e+01 +3.775994029e+01 +1.154199403e+02 +1.154199403e+02 +2.4434e+00 +7.3092e-02 -2.9334e+00 +3.3794e+00 -2.4037e+00 -5.9187e-01 +6.5273e-01 -4.6541e-01 +1.9145e-01 -4.4610e+00 +2.9355e+00 -3.5236e-01 -2.2150e-01 -1.5843e+00 -3.2733e+00 +1.3526e+00 +4.2377e-01 -2.3407e+00 +2.7569e+00 -3.0540e+00
33217 +3.701882616e+01 +3.701882616e+01 +1.146788262e+02 +1.146788262e+02 +2.3803e+00 +1.0722e-01 -2.9793e+00 +3.3190e+00 -2.3643e+00 -5.9311e-01 +6.5432e-01 -5.4111e-01 +1.7718e-01 -4.5348e+00 +2.9709e+00 -3.0781e-01 -1.6311e-01 -1.5502e+00 -3.2621e+00 +1.3501e+00 +5.0638e-01 -2.3638e+00 +2.8122e+00 -3.0655e+00
33222 +3.331473650e+01 +3.331473650e+01 +1.109747365e+02 +1.109747365e+02 +2.3921e+00 +1.3260e-01 -2.9582e+00 +3.3113e+00 -2.4020e+00 -5.5282e-01 +6.4048e-01 -5.2475e-01 +1.7410e-01 -4.5037e+00 +2.9545e+00 -3.1936e-01 -1.6926e-01 -1.5445e+00 -3.2715e+00 +1.3555e+00 +4.8954e-01 -2.3243e+00 +2.8093e+00 -3.0622e+00
33507 +3.261808696e+01 +3.261808696e+01 +1.102780870e+02 +1.102780870e+02 +2.3789e+00 +7.9839e-02 -2.8488e+00 +3.3676e+00 -2.5106e+00 -5.0583e-01 +6.6957e-01 -6.2662e-01 +2.0894e-01 -4.4437e+00 +2.9538e+00 -3.6225e-01 -2.2417e-01 -1.6508e+00 -3.3041e+00 +1.3534e+00 +5.2838e-01 -2.3640e+00 +2.7718e+00 -3.0549e+00
33519 +3.219152223e+01 +3.219152223e+01 +1.098515222e+02 +1.098515222e+02 +2.3993e+00 +1.6013e-01 -2.8785e+00 +3.3676e+00 -2.5092e+00 -5.2185e-01 +6.8467e-01 -6.3811e-01 +2.1115e-01 -4.4853e+00 +2.9600e+00 -3.3909e-01 -2.3235e-01 -1.6459e+00 -3.2763e+00 +1.3599e+00 +5.4054e-01 -2.3736e+00 +2.7568e+00 -3.0683e+00
33706 +3.118032356e+01 +3.118032356e+01 +1.088403236e+02 +1.088403236e+02 +2.3499e+00 +4.9430e-02 -2.9299e+00 +3.3509e+00 -2.4187e+00 -4.7114e-01 +6.3085e-01 -5.6750e-01 +1.4584e-01 -4.4527e+00 +2.9144e+00 -3.8856e-01 -2.3178e-01 -1.5829e+00 -3.2751e+00 +1.3740e+00 +5.5954e-01 -2.3817e+00 +2.7591e+00 -3.0311e+00
33746 +3.036644532e+01 +3.036644532e+01 +1.080264453e+02 +1.080264453e+02 +2.2986e+00 +1.4549e-01 -2.9310e+00 +3.3670e+00 -2.4495e+00 -5.2003e-01 +6.2539e-01 -5.8494e-01 +1.1974e-01 -4.4560e+00 +2.9558e+00 -4.7282e-01 -2.0872e-01 -1.5817e+00 -3.2044e+00 +1.3474e+00 +5.8040e-01 -2.3514e+00 +2.7774e+00 -3.0289e+00
33767 +2.817476966e+01 +2.817476966e+01 +1.058347697e+02 +1.058347697e+02 +2.3399e+00 +1.6503e-01 -2.9727e+00 +3.3695e+00 -2.4594e+00 -4.3601e-01 +6.1115e-01 -6.0984e-01 +1.4093e-01 -4.5024e+00 +2.9925e+00 -3.5089e-01 -2.1382e-01 -1.5904e+00 -3.2313e+00 +1.3472e+00 +5.6726e-01 -2.3034e+00 +2.7643e+00 -3.0557e+00
34108 +2.687073146e+01 +2.687073146e+01 +1.045307315e+02 +1.045307315e+02 +2.4276e+00 +1.1553e-01 -2.8886e+00 +3.3828e+00 -2.4328e+00 -4.9910e-01 +6.5307e-01 -6.1840e-01 +2.1990e-01 -4.5212e+00 +2.9480e+00 -4.2884e-01 -2.3566e-01 -1.6207e+00 -3.2862e+00 +1.3716e+00 +5.6848e-01 -2.3239e+00 +2.7823e+00 -3.0817e+00
34247 +2.433134717e+01 +2.433134717e+01 +1.019913472e+02 +1.019913472e+02 +2.3844e+00 +9.7059e-02 -2.8849e+00 +3.3753e+00 -2.4488e+00 -5.3790e-01 +6.4438e-01 -6.0894e-01 +2.3192e-01 -4.5137e+00 +2.9429e+00 -3.7495e-01 -1.7462e-01 -1.6121e+00 -3.2608e+00 +1.3714e+00 +5.3200e-01 -2.3203e+00 +2.7783e+00 -3.0565e+00
34623 +2.241547103e+01 +2.241547103e+01 +1.000754710e+02 +1.000754710e+02 +2.4133e+00 +8.8467e-02 -2.9566e+00 +3.3378e+00 -2.3794e+00 -5.5753e-01 +6.1689e-01 -6.1833e-01 +1.8814e-01 -4.4895e+00 +2.9922e+00 -3.8994e-01 -2.1913e-01 -1.6064e+00 -3.2627e+00 +1.3577e+00 +5.5227e-01 -2.3527e+00 +2.7709e+00 -3.0729e+00
34652 +2.212814066e+01 +2.212814066e+01 +9.978814066e+01 +9.978814066e+01 +2.4655e+00 +1.5754e-01 -2.9895e+00 +3.3293e+00 -2.4167e+00 -5.2924e-01 +6.0471e-01 -5.8329e-01 +2.0463e-01 -4.4692e+00 +2.9679e+00 -3.4106e-01 -1.6867e-01 -1.5925e+00 -3.2548e+00 +1.3542e+00 +5.6907e-01 -2.3458e+00 +2.7613e+00 -3.1071e+00
35321 +2.141585092e+01 +2.141585092e+01 +9.907585092e+01 +9.907585092e+01 +2.4377e+00 +1.0948e-01 -2.9232e+00 +3.3606e+00 -2.4845e+00 -6.1492e-01 +6.2019e-01 -5.8395e-01 +2.0108e-01 -4.4254e+00 +2.9462e+00 -3.6819e-01 -2.1515e-01 -1.5950e+00 -3.2183e+00 +1.3464e+00 +5.6813e-01 -2.3364e+00 +2.7528e+00 -3.0752e+00
35328 +2.102186483e+01 +2.102186483e+01 +9.868186483e+01 +9.868186483e+01 +2.4108e+00 +1.0597e-01 -2.8841e+00 +3.3515e+00 -2.4784e+00 -5.8558e-01 +6.1759e-01 -5.5814e-01 +2.0410e-01 -4.4350e+00 +2.9647e+00 -3.4513e-01 -2.0320e-01 -1.5945e+00 -3.2084e+00 +1.3513e+00 +5.6659e-01 -2.3521e+00 +2.7662e+00 -3.0729e+00
35531 +2.068815973e+01 +2.068815973e+01 +9.834815973e+01 +9.834815973e+01 +2.4173e+00 +1.0792e-01 -2.9674e+00 +3.3644e+00 -2.4278e+00 -5.3723e-01 +6.1562e-01 -5.9097e-01 +2.1802e-01 -4.4622e+00 +2.9697e+00 -3.5075e-01 -1.8018e-01 -1.6151e+00 -3.2144e+00 +1.3563e+00 +5.6122e-01 -2.3665e+00 +2.7678e+00 -3.0804e+00
36167 +1.942370784e+01 +1.942370784e+01 +9.708370784e+01 +9.708370784e+01 +2.3939e+00 +1.0906e-01 -2.8969e+00 +3.3466e+00 -2.4704e+00 -5.5314e-01 +6.4600e-01 -6.0062e-01 +1.8578e-01 -4.4783e+00 +2.9545e+00 -3.5764e-01 -1.8677e-01 -1.5974e+00 -3.2384e+00 +1.3812e+00 +5.6833e-01 -2.3533e+00 +2.7540e+00 -3.0914e+00
36345 +1.867428093e+01 +1.867428093e+01 +9.633428093e+01 +9.633428093e+01 +2.4088e+00 +1.0194e-01 -2.9692e+00 +3.3650e+00 -2.4511e+00 -5.3885e-01 +6.2798e-01 -5.9327e-01 +1.9888e-01 -4.4811e+00 +2.9476e+00 -3.7448e-01 -1.9509e-01 -1.6042e+00 -3.2527e+00 +1.3677e+00 +5.6756e-01 -2.3430e+00 +2.7653e+00 -3.0780e+00
36357 +1.834915688e+01 +1.834915688e+01 +9.600915688e+01 +9.600915688e+01 +2.4285e+00 +1.0658e-01 -2.9533e+00 +3.3537e+00 -2.4746e+00 -5.2608e-01 +6.2568e-01 -5.8831e-01 +1.8793e-01 -4.5131e+00 +2.9380e+00 -3.7029e-01 -2.0133e-01 -1.5977e+00 -3.2447e+00 +1.3637e+00 +5.6686e-01 -2.3395e+00 +2.7743e+00 -3.0821e+00
36459 +1.807894212e+01 +1.807894212e+01 +9.573894212e+01 +9.573894212e+01 +2.3450e+00 +1.0781e-01 -2.8989e+00 +3.3418e+00 -2.4507e+00 -5.5829e-01 +6.2002e-01 -5.9533e-01 +1.8897e-01 -4.4903e+00 +2.9562e+00 -3.7137e-01 -1.6914e-01 -1.5842e+00 -3.2371e+00 +1.3689e+00 +5.7190e-01 -2.3255e+00 +2.7641e+00 -3.0880e+00
37047 +1.749764133e+01 +1.749764133e+01 +9.515764133e+01 +9.515764133e+01 +2.4012e+00 +9.5183e-02 -2.9090e+00 +3.3206e+00 -2.4274e+00 -5.5800e-01 +6.2477e-01 -5.9957e-01 +1.7875e-01 -4.4867e+00 +2.9751e+00 -3.7820e-01 -1.9192e-01 -1.6061e+00 -3.2318e+00 +1.3645e+00 +5.6219e-01 -2.3253e+00 +2.7644e+00 -3.0903e+00
37072 +1.688364770e+01 +1.688364770e+01 +9.454364770e+01 +9.454364770e+01 +2.3753e+00 +1.0297e-01 -2.9297e+00 +3.3279e+00 -2.4378e+00 -5.3828e-01 +6.1437e-01 -5.9620e-01 +1.7191e-01 -4.4814e+00 +2.9645e+00 -3.8617e-01 -1.8198e-01 -1.6013e+00 -3.2267e+00 +1.3499e+00 +5.6401e-01 -2.3282e+00 +2.7748e+00 -3.0954e+00
39972 +1.648128132e+01 +1.648128132e+01 +9.414128132e+01 +9.414128132e+01 +2.3967e+00 +1.0665e-01 -2.9127e+00 +3.3199e+00 -2.4652e+00 -5.3536e-01 +5.8824e-01 -5.8494e-01 +1.6303e-01 -4.4795e+00 +2.9524e+00 -3.7268e-01 -1.7798e-01 -1.5960e+00 -3.2511e+00 +1.3573e+00 +5.6643e-01 -2.3323e+00 +2.7583e+00 -3.0988e+00
42310 +1.621588327e+01 +1.621588327e+01 +9.387588327e+01 +9.387588327e+01 +2.3931e+00 +1.1012e-01 -2.9242e+00 +3.3259e+00 -2.4681e+00 -5.3994e-01 +5.8940e-01 -6.0272e-01 +1.8311e-01 -4.4815e+00 +2.9519e+00 -3.7757e-01 -1.8937e-01 -1.5931e+00 -3.2351e+00 +1.3599e+00 +5.6522e-01 -2.3337e+00 +2.7677e+00 -3.0882e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.797623408e+02 +7.797623408e+02 +8.954423408e+02 +8.954423408e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.462378583e+02 +7.462378583e+02 +8.619178583e+02 +8.619178583e+02 -5.5021e-01 -2.6292e-01 +7.6405e-02 -7.7817e-01 +2.8650e-01 -1.5914e+00 -2.2444e+00 -1.2756e+00 -1.1105e+00 +1.8113e+00 -9.0580e-01 -1.3056e+00 +4.9349e-01 -1.1111e+00 -1.1003e+00 -2.7075e-01 -7.1458e-01 +1.3271e+00 -7.1522e-02 +4.7961e-02
